60,Am2x_Buising,"Kawawa Man Si Luchi Cruz Valdez Kagabi.
Kapagal Kaya Sing Trabaho Nya. <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4>

#PilipinasDebates"
61,ithrusthard,"Grace Poe's inexperience is obvious. Too bad many people are still not seeing it.Binay,Duterte,Roxas have all exposed her.
#PiliPinasDebates"
62,ithrusthard,"Duterte: first 3 things you would do if u wake up 2 of our ships were bombed by China 
Poe : blah blah bleh 
#PiliPinasDebates"
63,BassJhea,Nakakalungkot Lang kc and kp napanood ung #PILIPINASDEBATES kahapon :(
64,MeAndMyKamera,Imagine the Interpreter's name was Manny and he's being interviewed like this after the #PilipinasDebates https://t.co/UWYt5lwHyv
65,lilaysnhj,Replay #PiliPinasDebates
66,LotusCorey,"Grace Poe: ""Mahina at bulok ang Coast Guard"". Grabe sya o.
#PilipinasDebates"
67,appleLiiicious,Watching the replay of the 2nd #PilipinasDebates and i'm laughing like an idiot. hahahaaha
68,LotusCorey,"Nakakatawa si Mayor Duterte during the debates. Yun lang. Pang comedy relief. No substance.
#PilipinasDebates"
69,glen_sapal,"Kinsay wala ka kita sa #PILIPINASdebates???? ;)
Now downloading yeheey!!!!!!!
Watch here <U+2192>Glendoi<U+2190>"
70,LotusCorey,"Palitan na lang ng ""B"" yung ""J"" ni Binay. ""Bobo"" Binay, bagay ba?
#PilipinasDebates"
71,RogramJr,My FB is all about the #PilipinasDebates still. Move on na tayo guys. #HeloMonday
72,SarahGatch,Now watching 2nd presidential debate #latewatching #pilipinasdebates
73,_gagobai,"Basta kay looy si binay kay gi banatan.. mao na kawat pa more!

#PilipinasDebates"
74,chuan_sheila,And the winner is... Rodrigo Duterte! The right man for President! #TamaSiDuterte #PiliPinasDebates #PHVoteDuterte https://t.co/ce4GdjiBRy
75,TisCharmedLife,Just finished watching #PilipinasDebates Round 2. Bit impressed with Sen. Poe whilst extremely disgusted with... https://t.co/xVX2KCqrBq
76,LotusCorey,"Ms Poe displays ""grace"" under fire, beats Binay to a bloody pulp.
#PilipinasDebates"
77,msnph,#Binay vs. #Poe most tweeted moment in 2nd #PiliPinasDebates | https://t.co/FadKixfO0c @VPJojoBinay @SenGracePOE https://t.co/ePbajEVdj7
78,supremecortes,Topic changes everywhere. #PiliPinasDebates
79,itsmerenzviray,I'm fine with all the Presidential candidates just not with Binay... #NoToBinay #NoToCorruption #Pilipinasdebates
80,sheunille_oh,"Mar can't be a winner, both in debates and in polls. #PiliPinasDebates #NoToMar #BilangPilipino"
81,Bana_INA,"For the first time of the world https://t.co/zFk9tsGnNH cek it,join and get 20$ ,invite and get earn again #PiliPinasDebates #RioAusGP2016"
82,ryangillego,@gmanetwork led #PiliPinasDebates pale in comparison w/ @TV5manila's action-packed ed. Pressure's on @ABSCBN to sustain if not top this one!
83,thirdiepalma,"<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
#PilipinasDebates #PresidentialDebate #WhereIsMiriam #Miriam2016 #MDS https://t.co/2l36T6tq6D"
84,kaizankham,#pilipinasdebates
85,andokito,"After two debates, I still don't know who to vote for. #PiliPinas2016 #PiliPinasDebates"
86,_gagobai,"Dear binay, ay nalag react lagi kay e accuse raka nila nga Magnanakaw which is true. Haha #DoubleKill

#PilipinasDebates #Du30!"
87,heyitsmarkjason,"Student: Ma'am pwde open documents?
Teacher: Bawal open notes!
Student: but ma'am these are not notes! These r documents!
#PiliPinasDebates"
88,_gagobai,"Ang uban halos na highblood nag tinubagay pero si digong chill chill lang haha

#PilipinasDebates"
89,_gagobai,"Maka tawa kos debate. Wala nay respetohay.. corruption nag time haha
#PilipinasDebates"
90,chuan_sheila,Duterte's great leadership will surely make the country progressive #TamaSiDuterte #PiliPinasDebates #PHVoteDuterte https://t.co/JgRIW3Whpx
91,theonlymesteph,Di ako maka move on kanina sa #PilipinasDebates nung nag kaka gulo na sila. Yung nag sa sign language litong lito... https://t.co/dISW2AMP4y
92,white_bite,And you say you won't condone corruption in government?!?! #pilipinasdebates2016 #pilipinasdebates #bilangpilipino https://t.co/uvbki1JeWt
93,white_bite,Fact check. Grace Poe and the coco levy bill. #pilipinasdebates2016 #pilipinasdebates #bilangpilipino https://t.co/iScPH2CVmP
94,godlesscortex,"Ah Greenpeace! always halting progress ""Why revive the Bataan Nuclear Power Plant? https://t.co/QqaUmguSeD #PiliPinasDebates"
95,kapusoPRgirl,Panoorin ang replay ng 2nd #PilipinasDebates sa GMA News TV bukas!<U+2764><U+FE0F> https://t.co/UOHTf1cuLH
96,mikemark3,"Scorecard ko para sa Debate na ito
Roxas - 4
DU30 - 3
Binay - 2
Poe - 1
#PiliPinasDebates 3/20/2016"
97,akocmako,"Out of curiosity, I went ahead and watched the just concluded #PilipinasDebates at youtube after seeing random posts about it. 'Twas a JOKE!"
98,aaatonytan80,"@TV5manila do some contingency planning/scenario planning, of what can go wrong #pilipinasdebates"
99,aaatonytan80,"#pilipinasdebates. Ch5 should not have allowed d 3 presidentiables to stand idle, to entertain d crowd, without even offering them seats."
100,Mestiz88Yu,Chaotic #PiliPinasDebates
101,JhaseLinH,Chill muna tayo sa #PiliPinasDebates. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> Titigan nyo muna ko. https://t.co/35agbGTxty
102,kylastaana,"Yung Pilipinas debates. Galing galing <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008C>
kawawa naman pala si binay
#PilipinasDebates"
103,imbatobelieve,"I am so amazed on how Luchi Cruz Valdez handled the situations and being ""energetic"" of the presidentiables... Hands up!!! #PilipinasDebates"
104,mydesignpod,"Pucha, may entourage sa stage para ipagpilitan ang gusto nya. #Brat #Binay #PilipinasDebates"
105,seantdj,"at this point, debates are purely for entertainment. right or wrong, pinoys are unlikely to change their minds. #PiliPinasDebates"
106,lennujbarrios,The reason why he is my President!<ed><U+00A0><U+00BD><ed><U+00B1><U+008A> #PHVoteDuterte #PiliPinasDebates https://t.co/NnKf7ZquG4
107,JakeNocum,done watching #PilipinasDebates i vote for Senator Grace Poe or Mayor Duterte.
108,chachachanel,"As my brother said, we saw those who follow the rules, those who don't, and those who are lenient with them. #PiliPinas #PiliPinasDebates"
109,ThisGirlAvril,#PiliPinasDebates #PiliPinasDebates2016 #BilangPilipino @TV5manila @Luchitweet https://t.co/8mwBlNwwlj
110,BloomingLaOrlah,Luchi Cruz Valdez is the new Steve Harvey? #PiliPinasDebates
111,rodamagnaye,"with the woman of the hour. <ed><U+00A0><U+00BD><ed><U+00B8><U+0084>
#pilipinasdebates #bilangpilipino #cebu2016 #tyl @ University of… https://t.co/bJq5kaY758"
112,_averyisaac,Bakit pa pinatakbo si Binay kung wala siyang alam? #PiliPinasDebates
113,skateclarion,Nabuang mn tawn ning debate ron oy! Kagubot. Ug nganong di nalang jud mu-follow's rules!? #PilipinasDebates
114,jeralduy,"#PiliPinasDebates

Binay acted like a spoiled child when he did not get want he wanted.

I feel sorry for Ms.... https://t.co/MNKOuOsily"
115,_averyisaac,"In a scale of 1 to Luchi, gaano ka ka-stressed? #PiliPinasDebates"
116,MoreGlimor,"Grabe yung debate! Lutong luto si Binay. Si Mayor Duterte cool lang :)

#PilipinasDebates"
117,karensueannyao,It's like allowing just one person to open his notes during exams. #PilipinasDebates
118,Emac_07,"Grace Poe: on point
Duterte: have a point
Binay: pointless
Mar roxas: Pointang ina
<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
#PilipinasDebates"
119,itsmeailen,So Luchi talaga may kasalanan.. Haha.. #PilipinasDebates
120,itsrealpats,Kasalanan mo lahat to Ms. Luchi hahaha djk lang <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><U+270C> #PilipinasDebates
121,dregonz,"Behind the scenes out takes show who is finding a resolution, looking at both sides &amp; taking charge. Only #Duterte2016 #PiliPinasDebates #fb"
122,benicute08,Pano kung nagprepare ka ng index card para orals mo pero di pala pwede? #gobinay #pilipinasdebates
123,jessicapucion,#PiliPinasDebates
124,cgozo88,Ang daming adviser ni VP Binay. Yung tatlo wala. #sabawangutak #PilipinasDebates #Pilipinas2016 #TV5
125,ejmariegamboa,Now look at this BTS who's acting like a real leader. #PiliPinasDebates
126,Jxdenn_u,Binay for sure mag bababa ung ratings mo binay. #PilipinasDebates
127,honeybbyyy,#PilipinasDebates rewind
128,RanaKatrina,"Kung ikaw ang presidente, kakasuhan mo ba si pinoy dahil unconstituional ang DAP at PDAP #PiliPinasDebates"
129,jstinnee,"""Can we have a good compromise here? Ah ser, wag mo na lang gamitin 'yan."" HAHAHAHA #PiliPinasDebates"
130,mikuhatsunev01,"Yung nagdala talaga ng segment is kung paano tinarayan ni binay si mar roxas <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4>

#PiliPinasDebates"
131,iammarieleila,Even Andy was entertained <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+009C> #PiliPinasDebates https://t.co/FGc04NmmYW
132,annixsalvs,Nag-ala stand up comedians pala sila kaya matagal nagstart yung debate. #PiliPinasDebates2016 #PiliPinasDebates
133,heavenjeff777,"Takot talagang matalo si Mar. Where in the first place talo na sya. <ed><U+00AE><U+00B8><ed><U+00BD><U+0081><ed><U+00AE><U+00B8><ed><U+00BD><U+0081><ed><U+00AE><U+00B8><ed><U+00BD><U+0081>
#PILIPINASDEBATES"
134,iamsweetcel,"Ang kulit ng ""Mga Pangyayari bago ang debate"" hahaha! #bloopers??  #PilipinasDebates"
135,herbertxdoinog,"SINO YUNG BET NIYO?

#PiliPinas #PiliPinasDebates #PiliPinasDebates2016"
136,imackyOFFICIAL,@esteeven17 #PiliPinasDebates2016 #PiliPinasDebates2016 #PiliPinasDebates2016 #PiliPinasDebates2016 #PiliPinasDebates2016 #PiliPinasDebates
137,SkyRhenz12,"beastmode ang ate lucheeee mo!!
tas ung mga presedentiables lalo na si digong prang bata..<ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4>
#pilipinasdebates
#bilangpilipino"
138,ka_bino,"With man of the Hour

#BilangPilipino
#PilipinasDebates
#cebuvote2016 https://t.co/iTSfWJMyE5"
139,USA_TINIG,"#PilipinasDebates 

It's a shame that Sen. Santiago wasn't there"
140,jstinnee,Everybody please watch the recordings before the debate. It shows the true colours of the candidates <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> #pilipinasdebates
141,dayansey,"""Minsan 'yung feelings ko sa 'yo parang sign language interpreter ng #PiliPinasDebates: nalilito na pero push pa rin."" (Eval, 2016)"
142,jeralduy,Binay vs Mar over notes before debate - intense! #PiliPinasDebates
143,bingbingsoo,#PILIPINASDEBATES <ed><U+00A0><U+00BD><ed><U+00B8><U+0089><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
144,hoyhoyCalooy,Medyo substandard ang paghahandle ng TV 5 sa #PilipinasDebates
145,Judelismyname,#PilipinasDebates woooooh!
146,KeyperJanella,Ano ba yan TV5? #PilipinasDebates
147,barbysandy,"Luchi Cruz Valdez issues her statement &amp; in behalf of TV5.
Infeyr this lady owned up to their mistake

Pero tsk @TV5manila
#PiliPinasDebates"
148,mikuhatsunev01,"Yung pinagtulungan si roxas <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4>

#PiliPinasDebates"
149,KheiChix,Nagalit ako s delayed start ng #PilipinasDebates pero okay na kasi nagexplain na GOV. POGI namin! Okay na po TV... https://t.co/1GpQ2olVRA
150,iamshar0nrOse,#BehindTheScenes #PilipinasDebates watching this video made me wish that i was there live as the event unfolds. https://t.co/v3bVrNOv1j
151,teduj_13,"The second #PilipinasDebates was more like an entertainment than serious politics. Na relax ako, pramis!<ed><U+00AE><U+00B8><ed><U+00BC><U+00B8>"
152,Glimmieglimmss,"#pilipinasdebates
#bilangpilipino Mayor Duterte will always be our president no matter what will be the result of this presidential debate."
153,khayzeeFN,"#PilipinasDebates
Mayor Duterte :)"
154,PanDeCoco,DU30 is so FUNNY! Barok na barok. Think  Poe and Roxas held their own though Poe cud’ve addressed  citizenship Q better  #PiliPinasDebates
155,ChadPerez28,#pilipinasdebates
156,gewsisa,"Well...well...well.... laughtrip ang pre-debate clips. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
Pilipinas...can you see our future? Hahayst.
#pilipinasdebates
#pilipinas"
157,kurimau24,Haha. The recorded earlier #PiliPinasDebates so funny.
158,johnlouiemina,So disappointed with this debate. Comparing the debates among the repubs and democrats of the U.S. <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>#PiliPinasDebates2016 #PiliPinasDebates
159,CallMeFrietz,"Laptrip ky DUTERTE <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4>

#PilipinasDebates<ed><U+00AE><U+00BA><ed><U+00BE><U+009E>"
160,dennchui,"Grace naman,bigyan mo naman kahit limang fans si Duterte jan. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>  #PiliPinasDebates"
161,sowfishiloh,"In all fairness to tv5, they made a good format which brought out the personalities of the candidates. Good job! #pilipinasdebates #tv5"
162,USA_TINIG,"#PilipinasDebates 

*Mar walks out to have a bathroom break*

Duterte: Pangatlong ihi mo nayan Mar"
163,kelzfelices,"Duterte to Roxas: Pangatlong ihi mo na yan Mar.
#LaughMode to this. Haha <ed><U+00A0><U+00BD><ed><U+00B8><U+0086>
#PiliPinasDebates"
164,itsmeraffiea,Suggestion: Next #PilipinasDebates sana ay may limang interpreters na para 'di mahirapan pag nagsapawan na sila ng sagot. :D #BilangPilipino
165,IamBTeves,"Roxas : Pwede ba mag toilet break? 
Duterte: Pangatlong ihi mo na yan Mar! 

Hahaha #PilipinasDebates"
166,theKafter2mrw,This is going to be fun. #PilipinasDebates #AnungPetsaNa
167,salcedrix,Funny BTS of the #PiliPinasDebates https://t.co/PmCW78UXvQ
168,karensueannyao,Roxas what are you doing. Hahahahaha. Maki-joke ka din. #PilipinasDebates
169,MyselfIdontknow,"Mas maganda pang panoorin yung behind the scenes. Hahahaha
#PilipinasDebates"
170,kpopnoonx,"Sana bumoto kayo ng maayos. Mahirap mamuhay sa Pilipinas, puro krimen. Kahit di nalabas ng bahay pwedeng mamatay. #PiliPinasDebates"
171,Monicaislab,grabe ang sagutan nila sa #Pilipinasdebates hahaha
172,Eloicho,So I just missed #PiliPinasDebates because im watching mean girls.... oops! <ed><U+00AE><U+00B8><ed><U+00BD><U+0094><ed><U+00AE><U+00B8><ed><U+00BD><U+0095>
173,AmazingJhane,YUNG HINDI NATAWAG NG DALAWA DITO NA SAKIN. TALO NAKO SA FANS. <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4> -Duterte #PilipinasDebates
174,_SaironJ,May spoofs pa!! #PilipinasDebates
175,kelzfelices,"In all fairness to Mr. Duterte, he is just frank. Just honest. #Comedian
#PiliPinasDebates"
176,capricornangelo,May bloopers na pinapalabas! hahaha The moves ni Rudy! Hahaha.. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #PiliPinas #PiliPinasDebates
177,CheLanting,Super cutie Duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #PiliPinasDebates
178,karensueannyao,JUSKO DUTERTE HAHAHAHAHA #PilipinasDebates
179,DrewLalisan,Reading different comments... #PilipinasDebates
180,karensueannyao,"Ang laughtrip ni Duterte. Hahaha. ""Masama pa naman ang tyan ko."" and ""Panglotto yan eh."" #PilipinasDebates"
181,AbominableWolf4,"LAPTRIP SI DUTERTE XDDDDDD

#PiliPinasDebates BTS XDDD"
182,mitch_bacalla,"#PILIPINASDEBATES
#BILANGPILIPINO noh ba yan ang tagal .."
183,derfsolano,"Hahaha May bloopers pala tong debates

#PilipinasDebates"
184,chelsyerenetaaa,#TEAMDUTERTE “@MichelleVito: ang cute cute talaga ni Mr. Duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> #PiliPinasDebates”
185,barbiiwang,Kung saming mga estudyante bawal ang notes sa exam dapat kung gusto mong maging presidente wag ka ring magdala ng notes #PiliPinasDebates
186,USA_TINIG,"#PilipinasDebates 

Poe: Ako, kahit sino kasama ko sa kwarto okay lang, basta matino

Duterte: Ako na yun'"
187,jeralduy,OMG. Comedy yung behind the scenes sa delay ng #PiliPinasDebates <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4>
188,MichelleVito,ang cute cute talaga ni Mr. Duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> #PiliPinasDebates
189,WYN1221,"Ayan na ang bloopers <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008D> 
#BTS 
#PilipinasDebates 
#PiliPinasDebates2016"
190,jazminyuriruma,ay ano 'to bloopers? #PilipinasDebates 2016
191,musickowtees,Mar is my president! #PiliPinasDebates
192,j100286,#PilipinasDebates https://t.co/umpRiwQuAU
193,trcymvldcssxx,"ISA NA NAMAN PONG BOBOTICS. Sige, pano po maiintindihan ng isang karaniwang Pilipino ang debate? #PiliPinasDebates https://t.co/4om1vZAOVR"
194,_iamroel,Bilis lumayas ni Binay!!!He was literally burnt by the topic! #PilipinasDebates
195,_CEREALKILL3R,"This is transparency. THANK YOU, @TV5manila!!! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>

#PiliPinasDebates"
196,too_kace,"Kudos to Luchi Valdez! now, that's a good moderator! and special mention si ate na nagsa sign language! nagulumihanan na! #PiliPinasDebates"
197,ariannecando,"Dami kong tawa kay #DU30 sa #PilipinasDebates Hahaha! Pikon kasi to si Mar Roxas e, kala mo may pinaglalaban talaga. :P"
198,BuenoEmman,"Pawis na pawis sa sobrang init!

#PiliPinasDebates"
199,Steph022617,"Grabe sagutan ng mga candidate for president <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>
#PiliPinasDebates"
