"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","#RoxasRobredo #PiliPinas2016 #PiliPinas #Halalan2016  #MaayosAksyonReporma #LabanLeni  https://t.co/MjmPuUK7mU",FALSE,1,NA,2016-03-12 15:08:02,FALSE,NA,"708670894726459392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",3,FALSE,FALSE,NA,NA
"12","Naku Mia, di lang ikaw ang disappointed kay Duterte.#PiliPinas2016 #PiliPinas #Halalan2016  https://t.co/7i67DtHq1R",FALSE,1,NA,2016-03-12 15:00:43,FALSE,NA,"708669052634279936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",0,FALSE,FALSE,NA,NA
"13","NoTo <ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097> #PiliPinas2016 #BilangPilipino #Eleksyon2016 #Halalan2016  https://t.co/pYl8CflMrQ",FALSE,1,NA,2016-03-12 14:59:23,FALSE,NA,"708668717819756544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KHEENSHIN",1,FALSE,FALSE,NA,NA
"14","Duterte, another nuisance candidate, next to Poe. #PiliPinas2016 #PiliPinas #Halalan2016   https://t.co/Say15aWIVN",FALSE,2,NA,2016-03-12 14:44:25,FALSE,NA,"708664951636819968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",1,FALSE,FALSE,NA,NA
"15","#PiliPinas2016 #PiliPinas #Halalan2016   https://t.co/7tmAWfnBf7",FALSE,1,NA,2016-03-12 14:42:06,FALSE,NA,"708664368007741440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",0,FALSE,FALSE,NA,NA
"16","#PiliPinas2016",FALSE,0,NA,2016-03-12 14:38:57,FALSE,NA,"708663577398226944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","majzacarias",0,FALSE,FALSE,NA,NA
"17","#PiliPinas2016 #PiliPinas #Halalan2016   https://t.co/iyP5BYBRZ1",FALSE,2,NA,2016-03-12 14:26:15,FALSE,NA,"708660381967732736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",3,FALSE,FALSE,NA,NA
"18","Re-watching #PiliPinas2016",FALSE,2,NA,2016-03-12 14:21:29,FALSE,NA,"708659178261229568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meheyvvv",1,FALSE,FALSE,NA,NA
"19","Ganda!  Katas ba yan ng overpriced projects sa Makati? #PiliPinas2016 #PiliPinas #Halalan2016 https://t.co/M5dfLMYL4g",FALSE,1,NA,2016-03-12 14:18:14,FALSE,NA,"708658361483399172",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",3,FALSE,FALSE,NA,NA
"20","#PiliPinas2016 #PiliPinas #Halalan2016   https://t.co/4TyztTkHqF",FALSE,2,NA,2016-03-12 14:12:23,FALSE,NA,"708656888196386818",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",3,FALSE,FALSE,NA,NA
"21","#RoxasRobredo #PiliPinas2016 #PiliPinas #Halalan2016  #MaayosAksyonReporma #LabanLeni  https://t.co/anvAGELfil",FALSE,1,NA,2016-03-12 14:07:36,FALSE,NA,"708655684926070786",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",0,FALSE,FALSE,NA,NA
"22","#RoxasRobredo #PiliPinas2016 #PiliPinas #Halalan2016  #MaayosAksyonReporma #LabanLeni  https://t.co/3qej5E53TG",FALSE,3,NA,2016-03-12 14:04:53,FALSE,NA,"708655002865127424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",2,FALSE,FALSE,NA,NA
"23","Mga cronies na nakinabang nung Martial Law, concern ngayon? Pabobola ba tayo?#PiliPinas2016 #PiliPinas #Halalan2016  https://t.co/IUFFBJ625k",FALSE,1,NA,2016-03-12 13:57:32,FALSE,NA,"708653152443060224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",0,FALSE,FALSE,NA,NA
"24","This student from UPLB deserved to be humiliated. SMH... #PiliPinas2016  #PHVoteDuterte https://t.co/l6XeQHhU2B #fb",FALSE,0,NA,2016-03-12 13:52:18,FALSE,NA,"708651835012157440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iDonzzy",0,FALSE,FALSE,NA,NA
"25","Patay, torture, kulong pag kumontra kay FM nung ML. If Dut wins, anong ending mo pag kumontra ka? #PiliPinas2016  https://t.co/r8F33ZDTxJ",FALSE,2,NA,2016-03-12 13:45:58,FALSE,NA,"708650244238520320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",0,FALSE,FALSE,NA,NA
"26","Imbis magsorry, baguhin na lang ang history.  Bong2Marcos, wag iboto yan. #PiliPinas2016 #PiliPinas #Halalan2016   https://t.co/xfadnJOy3W",FALSE,3,NA,2016-03-12 13:36:03,FALSE,NA,"708647746396262402",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",1,FALSE,FALSE,NA,NA
"27","Heto pala ang magician eh. #PiliPinas2016 #PiliPinas #Halalan2016   https://t.co/FdcWA5Ryya",FALSE,1,NA,2016-03-12 13:31:23,FALSE,NA,"708646571416494082",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",2,FALSE,FALSE,NA,NA
"28","#RoxasRobredo #PiliPinas2016 #PiliPinas #Halalan2016  #MaayosAksyonReporma #LabanLeni  https://t.co/kSlzHHevuH",FALSE,4,NA,2016-03-12 13:28:46,FALSE,NA,"708645913758081024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",3,FALSE,FALSE,NA,NA
"29","MARtrabaho na lang para walang kawatan.#RoxasRobredo #PiliPinas2016 #PiliPinas #Halalan2016  #MaayosAksyonReporma  https://t.co/SfzTDtHVIe",FALSE,2,NA,2016-03-12 13:28:06,FALSE,NA,"708645744308146177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",2,FALSE,FALSE,NA,NA
"30","#RoxasRobredo #PiliPinas2016 #PiliPinas #Halalan2016  #MaayosAksyonReporma #LabanLeni  https://t.co/4cjbV4gMr0",FALSE,3,NA,2016-03-12 13:21:32,FALSE,NA,"708644093597888512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",1,FALSE,FALSE,NA,NA
"31","#RoxasRobredo #PiliPinas2016 #PiliPinas #Halalan2016  #MaayosAksyonReporma #LabanLeni  https://t.co/fr5x27DGPl",FALSE,3,NA,2016-03-12 13:18:15,FALSE,NA,"708643265906511872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",1,FALSE,FALSE,NA,NA
"32","Parehong diktador sina Binay at Duterte.Ang naiba lang sa una eh yung kindat.#PiliPinas2016 #PiliPinas #Halalan2016  https://t.co/3Oe70SheCM",FALSE,2,NA,2016-03-12 13:09:52,FALSE,NA,"708641157597700096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",4,FALSE,FALSE,NA,NA
"33","i learned a lot last monday!! #ITMMakeAChoiceHaveAVoice <ed><U+00A0><U+00BD><ed><U+00B2><U+00A1> #PiliPinas2016 #Halalan2016  https://t.co/mAMQIqyzkr",FALSE,4,NA,2016-03-12 12:38:53,FALSE,NA,"708633360378122241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","boroacay",2,FALSE,FALSE,NA,NA
"34","sana magpa-poll din ang Comelec dito sa twitter for President at sige kahit pati VP kaso 4 nga lang pala choices. <ed><U+00A0><U+00BD><ed><U+00B8><U+0090> #PiliPinas2016",FALSE,1,NA,2016-03-12 12:12:06,FALSE,NA,"708626620366454785",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kathysaysss",0,FALSE,FALSE,NA,NA
"35","Yung mga ganitong statements ang pagmumulan ng gulo eh. Tsk, tsk. #PiliPinas2016  https://t.co/1soY2EbDqP",FALSE,4,NA,2016-03-12 11:07:53,FALSE,NA,"708610457951608836",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pinoymommy",2,FALSE,FALSE,NA,NA
"36","How do you feel abt SC's verdict re Grace Poe's case? #PiliPinas #PiliPinas2016 #HuwagBobotante",FALSE,0,NA,2016-03-12 09:44:04,FALSE,NA,"708589364352196608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DJMendez_17",0,FALSE,FALSE,NA,NA
"37","Ballots for #PiliPinas2016 have been mailed. The #OFW vote will deliver for #duterte2016. Heroes <U+2764><U+FE0F> #PHVoteDuterte <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> https://t.co/Ah6aQNmEP0",FALSE,1,NA,2016-03-12 09:42:25,FALSE,NA,"708588952760889344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vinchie_cebu",0,FALSE,FALSE,NA,NA
"38","Can the country afford a Binay presidency? #NoToBinay #VotePH2016  #PHVote #PiliPinas2016 #Halalan2016 https://t.co/rAwDVThwqF",FALSE,0,NA,2016-03-12 07:54:39,FALSE,NA,"708561832156377088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlinPiyaya",0,FALSE,FALSE,NA,NA
"39","#PiliPinas2016 #PiliPinas #Halalan2016   https://t.co/fGMBdO7609",FALSE,0,NA,2016-03-12 07:52:47,FALSE,NA,"708561359525400576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",0,FALSE,FALSE,NA,NA
"40","#RoxasRobredo #PiliPinas2016 #PiliPinas #Halalan2016  #MaayosAksyonReporma #LabanLeni https://t.co/P0bGqOMbpS",FALSE,2,NA,2016-03-12 07:51:25,FALSE,NA,"708561018218110976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",0,FALSE,FALSE,NA,NA
"41","#RoxasRobredo #PiliPinas2016 #PiliPinas #Halalan2016  #MaayosAksyonReporma #LabanLeni https://t.co/GTn0EPW39h",FALSE,1,NA,2016-03-12 07:50:02,FALSE,NA,"708560670204145664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",0,FALSE,FALSE,NA,NA
"42","#Corruption I had to pay a bribe to leave the Philippines! #VotePH2016  #PHVote #PiliPinas2016 #Halalan2016 
https://t.co/WDW2lcGR20",FALSE,0,NA,2016-03-12 07:43:54,FALSE,NA,"708559123592294400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlinPiyaya",0,FALSE,FALSE,NA,NA
"43","#RoxasRobredo #PiliPinas2016 #PiliPinas #Halalan2016  #MaayosAksyonReporma #LabanLeni https://t.co/2Wd3cXCXvH",FALSE,2,NA,2016-03-12 07:41:44,FALSE,NA,"708558579083509760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",2,FALSE,FALSE,NA,NA
"44","Hmmmm puto bombers at iba pang kakanin. #RoxasRobredo #PiliPinas2016 #PiliPinas #Halalan2016 #LabanLeni https://t.co/hP5Mg5qL6J",FALSE,1,NA,2016-03-12 07:34:47,FALSE,NA,"708556832348856320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",2,FALSE,FALSE,NA,NA
"45","#RoxasRobredo #PiliPinas2016 #PiliPinas #Halalan2016  #MaayosAksyonReporma #LabanLeni https://t.co/qq3TGzu4UA",FALSE,1,NA,2016-03-12 07:23:59,FALSE,NA,"708554113634553856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",0,FALSE,FALSE,NA,NA
"46","#PiliPinas2016 #PiliPinas #Halalan2016   https://t.co/5HVGpJDuvy",FALSE,1,NA,2016-03-12 07:23:13,FALSE,NA,"708553921862565888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",0,FALSE,FALSE,NA,NA
"47","True.  Wake up voters, only fairies have magic wands. #PiliPinas2016 #PiliPinas #Halalan2016   https://t.co/brTuitAQHN",FALSE,5,NA,2016-03-12 07:17:06,FALSE,NA,"708552381726744576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",2,FALSE,FALSE,NA,NA
"48","#RoxasRobredo #PiliPinas2016 #PiliPinas #Halalan2016  #MaayosAksyonReporma #LabanLeni https://t.co/I7hzDY808I",FALSE,0,NA,2016-03-12 07:10:27,FALSE,NA,"708550709025746944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",1,FALSE,FALSE,NA,NA
"49","Isyu ko kina Poe,Binay at Dut, lahat sila sinungaling. Kapatid ng liar ay..
#PiliPinas2016 #PiliPinas #Halalan2016   https://t.co/dIyl14GSvJ",FALSE,2,NA,2016-03-12 07:08:37,FALSE,NA,"708550246830198784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",3,FALSE,FALSE,NA,NA
"50","#PiliPinas2016 #PiliPinas #Halalan2016  https://t.co/XNOjUA0die",FALSE,1,NA,2016-03-12 07:02:44,FALSE,NA,"708548764995166208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",0,FALSE,FALSE,NA,NA
"51","They know, Mar is the man to beat.  Ayaw lang aminin kasi it hurts. #RoxasRobredo #PiliPinas2016  #Halalan2016   https://t.co/G8YqAV2hGK",FALSE,5,NA,2016-03-12 07:01:55,FALSE,NA,"708548558899642368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",5,FALSE,FALSE,NA,NA
"52","#RoxasRobredo #PiliPinas2016 #PiliPinas #Halalan2016  #MaayosAksyonReporma #LabanLeni https://t.co/LpGNYYDqFO",FALSE,2,NA,2016-03-12 06:59:04,FALSE,NA,"708547840612544512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",1,FALSE,FALSE,NA,NA
"53","Eh yung photo op king, di ba kaplastikan din yan? #PiliPinas2016 #PiliPinas #Halalan2016   https://t.co/LPL1VpMp0A",FALSE,1,NA,2016-03-12 06:53:26,FALSE,NA,"708546423915040769",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",1,FALSE,FALSE,NA,NA
"54","Why the hate? Maybe because some people thought Daang Matuwid has a magic wand. #PiliPinas2016  #Halalan2016  https://t.co/ePChkK6dTU",FALSE,5,NA,2016-03-12 06:50:48,FALSE,NA,"708545760799764480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",3,FALSE,FALSE,NA,NA
"55","Meron pa rin talagang nag-iisip. #PiliPinas2016 #PiliPinas #Halalan2016   https://t.co/V1hF8wtXH5",FALSE,0,NA,2016-03-12 06:44:24,FALSE,NA,"708544151449575424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",1,FALSE,FALSE,NA,NA
"56","#PiliPinas2016 #PiliPinas #Halalan2016   https://t.co/iM7Pb7jwzt",FALSE,0,NA,2016-03-12 06:43:09,FALSE,NA,"708543836906074112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",1,FALSE,FALSE,NA,NA
"57","#PiliPinas2016 #PiliPinas #Halalan2016   https://t.co/oxEsD7MF45",FALSE,1,NA,2016-03-12 06:40:21,FALSE,NA,"708543134318223360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",0,FALSE,FALSE,NA,NA
"58","#RoxasRobredo #PiliPinas2016 #PiliPinas #Halalan2016  #MaayosAksyonReporma #LabanLeni https://t.co/BgZUd5qktC",FALSE,1,NA,2016-03-12 06:36:24,FALSE,NA,"708542137697042432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",2,FALSE,FALSE,NA,NA
"59","#RoxasRobredo #PiliPinas2016 #PiliPinas #Halalan2016  #MaayosAksyonReporma #LabanLeni https://t.co/Q7rPBYWgGy",FALSE,1,NA,2016-03-12 06:26:58,FALSE,NA,"708539764639604736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4everlikearose",0,FALSE,FALSE,NA,NA
"60","It's not the physical, Jejomar, but I don't trust your face! LMAO! #NoToBinay #PiliPinas2016 https://t.co/vCZ41hTljR",FALSE,1,NA,2016-03-12 06:10:15,FALSE,NA,"708535558734131202",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jjunbana",0,FALSE,FALSE,NA,NA
"61","Sana ikaw ang manalo Idol Rudy Duterte #PHVoteDuterte #PiliPinas2016",FALSE,0,NA,2016-03-12 05:40:22,FALSE,NA,"708528036702978049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItssLCMJ",0,FALSE,FALSE,NA,NA
"62","@Senyora so, meron talaga gustong bumoto kay Mar? Jusko. Ayos naman! #PiliPinas2016",FALSE,0,"Senyora",2016-03-12 05:25:24,FALSE,"708519282603401216","708524271442616320","501583715","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheSuperKim",0,FALSE,FALSE,NA,NA
"63","#PiliPinas2016 
#PHVoteSantiago",FALSE,2,NA,2016-03-12 05:20:57,FALSE,NA,"708523152595230721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","niccolapuz",0,FALSE,FALSE,NA,NA
"64","Bigla lang naalala ang coconut farmers kasi #Halalan2016. Anong ginawa ninyo sa ilang taon nakabinbin yung funds nila, aver? #PiliPinas2016",FALSE,5,NA,2016-03-12 05:13:06,FALSE,NA,"708521174582439936",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pinoymommy",2,FALSE,FALSE,NA,NA
"65","Leni's political ad on Instagram. #LabanLeni #PHVote #PiliPinas2016 @aikarobredo @lenirobredo https://t.co/JsIFFvHgQI",FALSE,0,NA,2016-03-12 04:18:47,FALSE,NA,"708507505123405824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_jujubebe",0,FALSE,FALSE,NA,NA
"66","I'm curious. What do you think of non-registered voters who campaign for a candidate? #PiliPinas #PiliPinas2016",FALSE,4,NA,2016-03-12 04:04:59,FALSE,NA,"708504031732244481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mindanaoan",2,FALSE,FALSE,NA,NA
"67","Tuwid na daan? DON'T US! #pilipinas2016 #phvote https://t.co/hAZxU7bCP3",FALSE,0,NA,2016-03-12 03:12:25,FALSE,NA,"708490804990451714",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ZerimarEVJ",0,FALSE,FALSE,NA,NA
"68","Mar Roxas is my President!
#MaayosAksyonReporma
#MarWithAPlan
#MarTayo 
#PhVoteRoxas
#Pilipinas
#PiliPinas2016",FALSE,1,NA,2016-03-12 02:17:13,FALSE,NA,"708476910582378496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JaneClinte",2,FALSE,FALSE,NA,NA
"69","I'm disappointed by the SC ruling in Poe's DQ case.

I'm still not voting for someone who used to be an American citizen.

#PiliPinas2016",FALSE,3,NA,2016-03-12 02:11:27,FALSE,NA,"708475461601341440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","psyche_tim",3,FALSE,FALSE,NA,NA
"70","Binay is a thief!
No other words can describe him best!
#NoToBinay
#Pilipinas2016
#PhVoteROxas",FALSE,0,NA,2016-03-12 02:05:29,FALSE,NA,"708473960216678400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CarlMalones1",0,FALSE,FALSE,NA,NA
"71","Our country needs a pragmatic and emotionally controlled technocrats. #PiliPinas2016",FALSE,0,NA,2016-03-12 01:43:35,FALSE,NA,"708468447970091008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thatmilkfish",0,FALSE,FALSE,NA,NA
"72","i-Tweet mo to kung excited ka na sa darating na Bilang Pilipino presidential debate #BilangPilipino #PiliPinas2016",FALSE,0,NA,2016-03-12 01:28:19,FALSE,NA,"708464605195067392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vinnynazareno",0,FALSE,FALSE,NA,NA
"73","i-Tweet mo to kung excited ka na sa darating na Bilang Pilipino presidential debate #BilangPilipino #PiliPinas2016",FALSE,0,NA,2016-03-12 01:22:34,FALSE,NA,"708463160517369856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","edipaksoy88",0,FALSE,FALSE,NA,NA
"74","#PiliPinas2016 https://t.co/PUdRcN2cPS",FALSE,15,"OneMapua",2016-03-12 00:57:10,FALSE,"706434473613770752","708456765961084928","173589139","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OneMapua",2,FALSE,FALSE,NA,NA
"75","Perhaps @COMELEC should have spent more time on the voter receipt issue and less time on hashtags...priorities? <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> #PiliPinas #PiliPinas2016",FALSE,0,"COMELEC",2016-03-11 23:44:07,FALSE,"705592449524084736","708438382238629890","293300646","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PHpolitics612",0,FALSE,FALSE,NA,NA
"76","@TropangMARangal Absolute nonsense. Only #PHVoteRoxas if you want 6 more years of blaming Marcos for everything. #PiliPinas #PiliPinas2016",FALSE,0,"TropangMARangal",2016-03-11 23:35:12,FALSE,"708429070141362177","708436141616275456","2511630679","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PHpolitics612",0,FALSE,FALSE,NA,NA
"77","PH Embassy London SBEIs conduct mock counting of overseas votes with a Vote Counting Machine (VCM) #PiliPinas2016 https://t.co/KgY4LvxA8r",FALSE,0,NA,2016-03-11 23:09:51,FALSE,NA,"708429759487844352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","romato",0,FALSE,FALSE,NA,NA
"78","@maria_ressa @rapplerdotcom @KrisAquinoWORLD will no doubt return as a politician...And people will vote for her <ed><U+00A0><U+00BD><ed><U+00B9><U+0088> #PiliPinas #PiliPinas2016",FALSE,0,"maria_ressa",2016-03-11 22:48:00,FALSE,"708114644057980928","708424261749350401","34664371","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PHpolitics612",0,FALSE,FALSE,NA,NA
"79","@PhilstarNews Excellent! No one will vote for @SenGracePOE or @VPJojoBinay unless they are drunk. #PiliPinas #PiliPinas2016",FALSE,0,"PhilstarNews",2016-03-11 22:22:37,FALSE,"708240851328114689","708417873031655430","55118669","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PHpolitics612",0,FALSE,FALSE,NA,NA
"80","GANYAN NGA INENG! D PURO KATH-NIEL INIISIP!
#NEVERAGAINTO TRAPOS!

https://t.co/rBYZ3x89hZ

#PHVoteDuterte 
#PiliPinas2016 
#PILIPINAS",FALSE,1,NA,2016-03-11 20:40:38,FALSE,NA,"708392210559938561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","duterte007",1,FALSE,FALSE,NA,NA
