"","from_id","from_name","message","created_time","type","link","id","likes_count","comments_count","shares_count"
"13","1057687204293771","Kawaii Onigiri","I remember a prof back in UP clark. For class monitoring, she would ask us to write contact info sa 1/8th index card. Andun ang name, address, mobile number and all. Pero ang twist, ipapalagay nya yung grade ""that you would like to get by the end of the sem"" at yung grade ""that you are willing to work for."" Pag may nagrereact na pareho lang yun, sinasabi niya, ""Magkaiba yun. Iba ang WISH sa GOAL."" 4 times ko syang naprof at tlgng dun lang ako sa level ng goal. ang wish ko, wish ko lang tlg..","2011-03-15T06:53:47+0000","status",NA,"326350678368_10150264440738369",12,0,0
"14","10203903541947564","Ayen Ramos","1st sem, AY 07-08 (2nd year na ako)

Finals week: Katatapos mag-take ng 3hour exam sa Hum1..1-4pm..umuwi ng dorm para makaidlip ng konti dahil puyat na puyat na sa mga nakaraang exams at papers.. 9-12 ang exam time kinabukasan for socio11..iyon ang huling exam for that sem..

Sa dorm. aroung 4:30pm.

ako: ate,(sa katabing room) pagising naman po ako mamaya..please!.di pa po ako nakakaaral para bukas..wala kasi ang room8 ko..

ate: sige.ang sabaw mo na.

ako: (TULOG.biglang maalimpungatan. pagtingin sa relo, 4:46pm) 

AAAAAAHHHHHHHH..Hindi ako naka-exam!!! hindi ako naka-exam!!! 
ate hindi ako naka-exam!!!! (iyak pa rin ng iyak) 9am po iyong exam ko!

ate: ha? wala ka pang 15mins na nakakatulog! hahahahahaha! maglaro ka na nga lang ng Feeding Frenzy dito! (ito pa ang uso nun)

akala ko 24 hours na ako nakatulog..praning..pero dahil natakot na baka magkatotoong di ako maka-exam, ayon naglaro na ako pampagising sa diwa..hindi na nga yata ako natulog nun sa trauma at nag-aral na lang..","2011-03-15T04:50:21+0000","status",NA,"326350678368_10150264440653369",146,3,0
"15","10153468104033568","Faye Barbasa",NA,"2011-03-14T18:26:57+0000","link","http://www.mb.com.ph/articles/309340/prc-launches-donation-campaign-text-message-japan-quake-victims","326350678368_10150264199423369",0,0,0
"16","1228405023839665","John Justine Villar","Happy Pi day! At igreet na rin natin si Albert Einstein kasi birthday niya ngayon (though patapos na sa atin ang 3/14).","2011-03-14T15:52:55+0000","status",NA,"326350678368_10150264440648369",8,0,0
"17","10204930925467794","Marvin John Angeles","hell week, walang kupas...","2011-03-14T14:51:10+0000","status",NA,"326350678368_10150264440638369",9,0,0
"18","1308315639182880","Katrina de Leon","pacheck naman po kung accessible na ang photos dito sa group. on my end kasi okay na siya. thanks! :D","2011-03-14T13:21:32+0000","status",NA,"326350678368_10150264440628369",1,1,0
"19","10204238560962712","Lady Agape Panamogan Galang","Twin t0wer at u.s.a
=09.11.01
japan's earthquake and tsunami
= 03.10.11

add the dates.

12.21.12

 last date sa mayan.
Tsaka sa m0vie na 2012","2011-03-14T11:21:48+0000","status",NA,"326350678368_10150264440618369",4,11,0
"20","10201670318194993","Vin del Castillo","""The first round of Preenlistment is now closed for the batch run."" - :/","2011-03-14T10:17:49+0000","status",NA,"326350678368_10150264440598369",0,0,0
"21","10204238560962712","Lady Agape Panamogan Galang","EnS 10

ms.flores:
may advantage ang pagkakaroon ng dark skin.
Kaya diba may ideal man kayo na tall,dark,and handsome.
Hindi yung tall 
and handsome in the dark.

Haha.
XD","2011-03-14T05:31:45+0000","status",NA,"326350678368_10150264440563369",32,0,0
"22","1079660275388668","Karen Ann Celzo Calauad","
Padedelete ko kay mr. calendar yung MARCH 22-30, para wala ng pre-fis at finals, at makauwi ng maaga! (///-_0) LOLS!","2011-03-14T04:40:27+0000","status",NA,"326350678368_10150264440558369",1,0,0
"23","1079660275388668","Karen Ann Celzo Calauad","
Padedelete ko kay mr. calendar yung MARCH 22-30, para wala ng pre-fis at finals, at makauwi ng maaga! (///-_0) LOLS!","2011-03-14T04:39:51+0000","status",NA,"326350678368_10150264440553369",0,0,0
"24","10209274679250506","Wielson Factolerin","Before and After.","2011-03-14T02:49:04+0000","link","http://www.abc.net.au/news/events/japan-quake-2011/beforeafter.htm","326350678368_10150264199508369",0,0,0
"25","10207653850960986","Danieson Gonzalvo","Summer 2008. Kwento ng kaibigan kong si Karmina Santos, nagmemeryenda daw silang pamilya sa probinsya.

Lola: Uy sino'ng uminom ng Coke ko? Mina, ikaw uminom nito?
Friend: Ha? Hindi po. Hala si Mamang, paranoid.

Lola: Wag mo kong masabihang paranoid. Ni rayuma nga wala ako, paranoid pa kaya!
Friend: O_o","2011-03-14T02:13:54+0000","status",NA,"326350678368_10150264440483369",35,0,0
"26","10207653850960986","Danieson Gonzalvo","Nashare ko na to, 2008 ata.

Kwinento ko sa friend kong taga UST yung kwento tungkol sa mga freshie na nagtatanong kung san ba yung Pigeon Hall (pigeon hole).

Friend: Oh?! Hahahaha! Hala grabe ang sabaw naman nung bata! Hahahaha!
Ako: I know right?! Hahahaha, ang epic super!

napagod kami sa katatawa. katahimikan.

Friend: pigeon hole, di ba bahay yun ng ibon?
Ako: O_o","2011-03-14T02:09:46+0000","status",NA,"326350678368_10150264440418369",118,2,0
"27","1104275762928097","Nady Caballes","lunch (sa chowking)

friend1: *uminom ng black gulaman* waa! ang sakit sa ulo. o.O

friend2: brain freeze! ay. let's celebrate! ibig sabihin nyan may utak ka pala. XD

kami: *laugh trip :DDD*","2011-03-14T00:13:52+0000","status",NA,"326350678368_10150264440393369",57,0,0
"28","1161977633821651","Clarissa Escasinas","one time, yung prof namin sa math nagpalabas ng isang video clip about sa topic namin.
nagreact yung magkakatabi kong classmates sa harapan, 1 girl lang tapos 3 maaangas na lalaki.

Classmate 1 (Girl): WOW. ang creative. dapat ganyan lahat ng pagtuturo para di tayo inaantok.

Classmate 2 (Boy): Ang ASTIG!!!

Classmate 3 (Boy): Galing naman. Genius ang gumawa. ASTIG talga.

Classmate 4 (Boy): Ang CUTE lang.

Classmate 2 at 3 napatingin kay classmate 4 sabay sabi: Ang bading naman ng reaction mo tol.","2011-03-13T17:14:09+0000","status",NA,"326350678368_10150264440378369",40,2,0
"29","10201682268495405","<U+C790><U+B2C8><U+CE74>","Exam sa Math 14. (UPV)

Set B. Test 1. Question No.15

""You are getting a passing grade in Math 14."" True or False?","2011-03-13T14:36:01+0000","status",NA,"326350678368_10150264440338369",64,2,0
"30","10204238560962712","Lady Agape Panamogan Galang","http://www.youtube.com/watch?v=KfHml_Rl1SI  (send as a message)

paki puntahan and like","2011-03-13T14:34:30+0000","video","http://www.youtube.com/watch?v=KfHml_Rl1SI","326350678368_10150264199523369",0,0,0
"31","10208292206998728","Melissa Luz Lopez","Nat Sci 2 - Bio part:

""Basically, the only purpose of men in reproduction is providing the sperm. After that, you can throw them out of the window.""","2011-03-13T13:28:15+0000","status",NA,"326350678368_10150264440308369",51,0,0
"32","10206344319951823","Jem de Pedro","Magandang araw mga Iskolar ng Bayan. Mangiistorbo naman ako saglit at hihingi ng maliit na pabor. Pakilike naman nitong page na to: http://www.facebook.com/CheckUPChallenge and then pakilike ung ENTRY no.7 and ENTRY no. 9. THANK YOU! :)","2011-03-13T09:32:06+0000","status",NA,"326350678368_10150264199528369",1,2,0
"33","10209324147124191","Katherine Pedriña","isang banat from an instructor during instat anniv (UPLB): 

g: di bale ng ndi ka significant.. 
Ho: bkt??
g: ndi kc kita kayang ireject. <U+2665>","2011-03-13T06:07:04+0000","status",NA,"326350678368_10150264440298369",28,0,0
"34","10207993838757817","Bryan Villarin Cruz","dumating ako sa probinsya galing UP diliman.sumasakit ang ulo ng Lola ko. tinawag ko yung tita ko para i-BP at painumin sya ng gamot.

Tita: may dala dalang gamot. (in soft and caring manner): ere yung gamot inumin nyo para matanggal yang sakit ng ulo nyo..
Lola: (seryoso na parang iniinda nya talaga yung sakit ng ulo niya) : san ba galing yang gamot mo? nung sumakit kasi yung ulo ko minsan e mabilis nawala yung sakit
tita: seryoso din: sa MERCURY ( pertaining sa drugstore) 
lola: saang mercury? 
yung PLANETA? HAHAHAHAHA :D","2011-03-13T03:28:36+0000","status",NA,"326350678368_10150264440293369",35,0,0
"35","1303045773044230","Jo Anne Padilla",NA,"2011-03-12T12:15:29+0000","link","http://www.intellithink.com.ph/wordpress/","326350678368_10150264199543369",0,4,0
"36","10208690256713106","Odessa Reyes","Ung pinsan kong 5 years old nakatulog sa sofa. Nung nagising siya ang sakit daw ng batok niya.

Pinsan: ""Ang sakit ng batok ko...

High blood na ata ko.""

Nakakaloka. 5 years old high blood! Haha.","2011-03-12T10:31:22+0000","status",NA,"326350678368_10150264440288369",67,0,0
"37","1161977633821651","Clarissa Escasinas","Soc10 class kahapon, nagkukwento si maam tungkol sa dati nyang project sa impact assessment research ng macapuno chenes na nagawa sa UPLB :

Maam: meron akong nakilala sa davao during my research na nagsusupply ng macapuno sa Chowking. dahil sa innovation ng pagpapadami nakukuhang macapuno, he's a big time businessman now. That's good for him. PERO, ang purpose kung bakit ginawa yung innovation na yun sa macapuno ay para tulungan ang mga mahihirap na magsasaka but, it was the other way around diba?. Imbes na tulungan ang mahihirap na farmers, ang pinayaman nila ay ang ---------

Classmate interferes: Yung Chowking maam no?

Maam: =)","2011-03-12T06:05:29+0000","status",NA,"326350678368_10150264440283369",16,0,0
"38","1161977633821651","Clarissa Escasinas","sa isang klase ko nung thursday (large class):

Maam: There are 2 kinds of triangles. what is it class?

classmate 1 (sa harapan ko): Ahm. regular triangle maam.

classmate 2 (katabi ni classmate 1) : *laughs* tanga pare, ano yan, HALO-HALO?

pigil na pigil talaga ako sa tawa ko lagi sa class na ito.","2011-03-12T05:57:31+0000","status",NA,"326350678368_10150264440273369",29,0,0
"39","1157812217563694","Gibran Ismael Cordero","Lit 3 class sa UPVm...ewan basta napunta sa regla ung usapan...
(non-verbatim)

Prof: so you know the definition of menstruation
class: ano mam?
Prof: menstruation is the weeping of a frustrated....
classmate: vagina!
Prof: o.O....uterus.
class: :))))
hehehe...","2011-03-11T15:24:24+0000","status",NA,"326350678368_10150264440198369",54,0,0
"40","10204238560962712","Lady Agape Panamogan Galang","Kelan po start ng summer classes sa UPD?","2011-03-11T10:36:20+0000","status",NA,"326350678368_10150264440188369",0,5,0
"41","10153468104033568","Faye Barbasa","FYI.","2011-03-11T08:33:12+0000","link","http://abscbnnews.tumblr.com/post/3781167567/map-of-philippine-provinces-affected-by-phivolcs","326350678368_10150264199553369",0,0,0
"42","1079660275388668","Karen Ann Celzo Calauad","
acquaintance: kinikilig lang, in love na...ay naku! hindi naman lahat...ng kasiyahan ay dahil sa love..","2011-03-11T04:23:38+0000","status",NA,"326350678368_10150264440148369",10,1,0
"43","1079660275388668","Karen Ann Celzo Calauad","seatmate 1: SANA STATISTICS NA LANG AKO O GENETICS...
seatmate 2: bakit?
seatmate 1: para tinetake-2 or take 3 ako...hehe!

(dont know how to react!?) ano raw?","2011-03-11T04:13:54+0000","status",NA,"326350678368_10150264440138369",5,3,0
"44","10209029189946613","Sarah Grace Lawagan",NA,"2011-03-10T18:01:08+0000","link","http://www.oblenews.org/","326350678368_10150264199568369",0,0,0
"45","10208670345537264","Erwin Lorenzo Bautista","Mga Isko at Iska, Mining is an art and science, hindi ito isang larangang ginagawa ng walang sistema, hindi porke may deposit ka sa isang probinsya, eh miminahin mo na ang buong probinsiya, ang lahat ng industriya ay konektado sa minahan at alam nating napakahalaga ng pagmimina, kelangan lang natin isagawa ang Responsible Mining upang magkaroon ng balanse ang kaunlaran at kalikasan. Magtulungan po tayong ikalat ang wastong kaalaman tungkol sa Responisble Mining.

Para lang po sa kaalaman ng lahat, ang UP Diliman ay nag-ooffer ng kursong Mining Engineering kung saan itinuturo ang responsibilidad sa mga IP's at ang rehabilitation sa tapos na o kasalukuyan pang miniminang lokasyon. Kasama rin dito ang mga batas na may kinalaman sa pagmimina.","2011-03-10T17:09:31+0000","status",NA,"326350678368_10150264440123369",22,2,0
"46","10206183666931538","Alie Tumbaga","wedeng mangampanya? XD Paki-like naman yung video ng IT1-V2L sa UPLB I.T. 1 Short Films fanpage.

Click nyo muna yung link na yan tapos hanapin nyo yung video ng V2L na ""When All Things Fail"". Tapos, click ""Like"".

Maraming salamat! :)

PS. May mga nagte-take pa ba ng IT1 sa inyo ngayong sem? I-like nyo rin yung mga videos nila ha. Suportahan na lang. :)","2011-03-10T16:54:55+0000","link","https://www.facebook.com/UPLB-IT-1-Short-Films-107207699358146/","326350678368_10150264199613369",0,0,0
"47","10208822220052800","Angelo Joshua Victoria","Tanong ko lang po especially sa mga taga diliman: I'm thinking of enlisting on a foreign language course this summer pero kukunin ko siya kasi gusto ko lang matuto and di naman required sa degree program ko :) Pwede po ba yun? And paano po siya lalabas, if ever, sa transcript ko kung di naman kasama sa curriculum? :) Salamat sa sasagot! :)","2011-03-10T13:29:06+0000","status",NA,"326350678368_10150264440118369",2,4,0
"48","10206145696622234","Abegail Gonzales","UPLB Kakatapos lang magdinner. Habang naglalakad kame pauwi,

AKO: Tapon ko na to dito a. *sabay tapon ng takip ng sundae*

BS FORESTRY FRIEND: Huy wag mo itapon jan! BS Forestry ako!
Akin na lang. (masyado na sya napamahal sa nature e)

BS CHEM FRIEND: Ang galing no. Ang mga chem, gumagawa ng plastik. Ang mga forestry, nangunguha ng plastic. E ang mga food tech? (BS Food tech kasi ako)

Aaaah. Kumakain ng plastik! >:D

Ayun. Wagas yung tawa namen. HAHA","2011-03-10T12:49:21+0000","status",NA,"326350678368_10150264440108369",38,1,0
"49","1057687204293771","Kawaii Onigiri","Sa dining table, meron kaming seating arrangement: yung conventional na arrangement according to age and or power. Umupo ang younger brother ko sa pwesto ko and I reacted, ""Why are you there? Are you there?"" Literal na tinagalog na ""Bakit ka nandyan? Dyan ka ba?"" At nagreact ang kapatid ko, ""Ayos sa English ah? Taga-UP yan!"" Not giving up on the issue, I said, ""Why are you on my seat? Is that your rightful place!?"" Tumayo siya agad at sabi, ""Tang-ina, tatabi na ako. Taga-UP nga ito! Woooh! (sabay palakpak)""","2011-03-10T06:54:31+0000","status",NA,"326350678368_10150264440093369",82,4,0
"50","10206501488236163","Harold James Papa Bravo","Im in the  bus to hell... And OBLE is driving the bus!!!","2011-03-23T18:54:01+0000","status",NA,"326350678368_10150264441958369",10,3,0
"51","10203958135152150","Joanna Pearl Santos","Matagal na akong di nakakaOverheard... Paiba lang ako saglit. I'm from UP Cebu, at  parang kailangan ko talagang mag Summer sa UPD... D; Konti lang (mostly for 3rd year and 4th year students) ang offerings sa UPV eh T AT

Sino sa inyo magsusummer this year? D:","2011-03-23T16:08:28+0000","status",NA,"326350678368_10150264441953369",0,0,0
"52","10204292567354218","Ralph Aldrin Ong","Sabi ni Sir Alvarez, pag depressed daw, ito ang dapat gawin:
http://media.tumblr.com/tumblr_ligcsxo1Df1qb6i4h.gif

ang tawag dito, ""WALLING.""","2011-03-23T15:52:06+0000","link","http://media.tumblr.com/tumblr_ligcsxo1Df1qb6i4h.gif","326350678368_10150264199053369",14,5,0
"53","10209304887246095","Katashiro Thornhecate-Sangreal","UPM PS199 at GAB 101
dinidiscuss ung dapat na gawin sa research quanti paper nmin. ung mga formula and everything n di nmin alam pano gamitin

Ma'am: What doesn't kill you, will help you
Kiss: what doesn't help me, I WILL KILL

benta lang Maria Karisa Cerilla Leonidas :))","2011-03-23T09:09:55+0000","status",NA,"326350678368_10150264441928369",60,0,0
"54","10208690256713106","Odessa Reyes","Napanood ko lang sa Mutya (Channel 2):
(non verbatim)

Jason:  Mutya, kain ka na nitong isda. 
Mutya: E tatay, e di pag kinain ko tong isda...
...
..
..parang kinain ko na din po ang sarili ko.

Kame: Tambling.

Infairness kay Mutya, may point siya. Hahaha","2011-03-23T06:55:56+0000","status",NA,"326350678368_10150264441913369",47,2,0
"55","10203903541947564","Ayen Ramos","What’s with hell week(s) and earthquakes?

Habang nag-eexam sa PolSci11, lumindol. Nang makita ang result ng exam, huwow! Basag!

Noong nag-ccompute kami ng grade sa PI100, lumindol din! Kulang ako ng .xxx para makuha ang mas mataas na grade sa naging final grade.

Hay UP! Malapit ka na nga sa fault line, pahirap ka pa. haha","2011-03-23T02:02:14+0000","status",NA,"326350678368_10150264441893369",32,0,0
"56","10204787661326452","Halee Alcaraz","Sa office nung mga first few weeks (non verbatim)
Imagine: Nasa isang area lang ako with my boss with her two co-managers, nakatalikod ako sa kanila at busy sa computer nang...

Boss ko: (binu-bully si manager 1 dahil sa isang picture ng someone at nagtatawan sila)
Manager 2: (at napunta sa schools ang usapan) saan ba siya graduate?
Manager 1: sa <insert name of sosyal na school here>
Manager 2: e ikaw ba saan?
Manager 1: <insert name of ANOTHER sosyal na school here> kaya ako..
Manager 2: Ah dun ka pala... Saan ka pa ba pumasa (entrance exams)?
Manager 1: Lahat naman, pumasa ako eh... maliban lang sa UP

Ako: (gusto kong tanggalin ang noo'y suot suot kong UP jacket.... hahahaha!)
","2011-03-22T20:09:23+0000","status",NA,"326350678368_10150264441853369",36,0,0
"57","10207057367766769","Novee Jane","Class dismissed. Palabas sa classroom...

Svend Castillo: Kikimie Ceniza Navaja nakawarm up kana?
Kim: ha? bakit?
Svend: kasi buong gabi ka na namang tatakbo sa isip ko.

Abnormal Psych Mode.

 weird kaayo magtagalog. haha","2011-03-22T15:31:11+0000","status",NA,"326350678368_10150264441813369",50,5,0
"58","10204193589680540","Clarizza Dioso","Isang Prof sa UPLB:

""Don't worry class, you will all pass CHEM40, 

bUT NOT AT THE SAME TIME.""

STUDENTS: :((((

Prof: Oh, bakit? Quality education takes time. :) 

@_@","2011-03-22T14:47:37+0000","status",NA,"326350678368_10150264441778369",122,7,0
"59","10204193589680540","Clarizza Dioso","Sa isang PE class:

Prof: Oh, kayo magkalaban  ah.
Stdent A : hala, baket kami? Magaling kaya yan Ma'am
Prof: Ganyan talga, dapat sa bawat klase ko may NADEDEVELOP. :) 

na SKILLS! hahaha. XD","2011-03-22T14:31:01+0000","status",NA,"326350678368_10150264441703369",41,0,0
"60","1161977633821651","Clarissa Escasinas","kahapon, make-up class sa Soc10. Last discussion na. Lagpas 2 hours kaming nakikinig lang kay Maam. Nahalata ni maam na di na kami mapakali.

Maam: teka class, bat ganun? Kanina pa 8:45 yung orasan? Sira ba yan?

Classmate 1: Yes Maam, 11 na po.

Maam: Talaga? Balak ko kasi sana idismiss na kayo ng 9:30.

Sa isip isip ko, Ma'am hindi po nakakatuwa. Halos mabutas na yung upuan namin.","2011-03-22T08:32:28+0000","status",NA,"326350678368_10150264441643369",48,5,0
"61","10209292906379236","Melby Tizon","Sa mga gagraduates:
1.ano ang biggest challenge ng inyong UP life?
2. ano ang most memorable moment ninyo sa UP?","2011-03-22T06:47:20+0000","status",NA,"326350678368_10150264441638369",0,2,0
"62","1079660275388668","Karen Ann Celzo Calauad","STAT 1 Pre-fi.

PROCTOR: Please put all your things in front. Only bring with you your pens,
                  validated UP I.D., and calculator.

(after few minutes, si kuya dumating....late!)

PROCTOR: Again,put all your things in front.Only bring with you your pens,
                  UP I.D., and calculator.
KUYA: (kinuha pen, I.D., at calcu...at pati headset...)
PROCTOR: Ano yan iho (referring to the headset), ID ba yan?
KUYA: hindi po...
PROCTOR: ballpen ba yan? calcu?
KUYA: hindi po...

(haha...pati mga teachers nangungupal....hehe!)
","2011-03-22T02:59:12+0000","status",NA,"326350678368_10150264441628369",15,8,0
"63","986998368021326","Kevin Matundan","Hell week na? ano? graduating o gradually waiting? :)","2011-03-21T14:42:14+0000","status",NA,"326350678368_10150264441623369",26,4,0
"64","10208746538521436","Aubrey Rose Belita","hello...magtatanong lang...sino dito may EL 50 class under Prof. Dela Peña? wednesday 8:30 - 10:00 am? alam niyo ba kung kailan ipapasa yung commentaries?
","2011-03-21T11:20:58+0000","status",NA,"326350678368_10150264441618369",0,0,0
"65","10207735446816022","Bernadette Labagriel Bertos","Makabagong paraan ng pagre-recruit:

//Si kuya A, ang memcom head ng org nila. >___<//

Kuya A: May org ka na?
Bern: Wala pa po.
Kuya A: Sali ka ng ""insert orgname"".
Bern: Ayaw.
...
Kuya A: E bakit? Sige na.
Bern: Ayaw talaga e.
Kuya A.: Sige na, MARAMING BOYS dun... 

San kayo? Kaya niyo yan??","2011-03-20T20:42:17+0000","status",NA,"326350678368_10150264441608369",20,0,0
"66","10208166351863983","Van Oscar","John Mark Milan: Kung mabobored ka sa klase, bigla ka lang magiging fine arts...

-- notes ko, daming drawings","2011-03-20T13:06:21+0000","status",NA,"326350678368_10150264441568369",76,0,0
"67","10205930785697886","Bianca Mendiola","dorm room kalokohan:
Girl 1(talking to me and another rum8): Uy! may trivia ako tungkol sa sarili ko. Hindi alam nang marami.
Girl 2 & me: talaga? ano yun?
Girl 1: kaya ko huminga sa ilalim ng tubig. as in ganito. *breathes in and out*
Girl 2 & me: weh???? joke time ka.
Girl 1: oo nga! gusto mo turuan ko kayo?
Girl 2 & me: sige nga!! (parang uto-uto lang. haha)
Girl 1: *kumuha ng bote ng mineral water sa desk niya at pinatong sa ulo* GANITO LANG! *breathe in, breathe out*
me: POTEEEK. sakit sa bangs!

pero laughtrip pa rin! :))","2011-03-20T12:58:16+0000","status",NA,"326350678368_10150264441543369",63,0,0
"68","10153661652049317","André Cardeño","Pegaraw Productions: UP Shirts, Frat/Org Shirts, Frat/Org Logos, Miscellaneous Frat/Org Graphics/Posters/Teasers. Paki-like! :))","2011-03-20T12:19:43+0000","link","https://www.facebook.com/Pegaraw/","326350678368_10150264199188369",2,0,0
"69","10208166351863983","Van Oscar","Koumyou Rai Titus: Kaya ko yung 9 inches.
Cheetow Pobar: Ako, kayang-kaya ko yung 11 inches.
Titus: ANO?! Kaya mo yung 11?!

-- Pizza","2011-03-20T04:05:50+0000","status",NA,"326350678368_10150264441523369",9,0,0
"70","10204455421704696","Adrian Cesar Puse","nice one sega. :-bd","2011-03-20T03:50:04+0000","video","http://www.youtube.com/watch?v=tp8vBo2WZwc&feature=player_embedded","326350678368_10150264199203369",6,5,0
"71","10153497832582616","Glenda Cabailo","pang-ilan pres si GMA?

math major translation:

Let n be a natural number. GMA is the nth president. Find n.
","2011-03-19T15:26:34+0000","status",NA,"326350678368_10150264441393369",94,1,0
"72","10205903572613381","Allan Niñal","Mahirap makapasok sa UP at saka mahirap din ang paglabas sa UP. hahaha! xD","2011-03-19T11:54:39+0000","status",NA,"326350678368_10150264441378369",18,11,0
"73","10204238560962712","Lady Agape Panamogan Galang","Ano po ba kelangan ko gawin/kuhain dito sa campus ko,bago ako umalis, para makapag summer sa other campus? 
At magkano po ba ang babayaran(under STFAP pa ba iyon)?","2011-03-19T10:33:22+0000","status",NA,"326350678368_10150264441363369",0,6,0
"74","10204482513301487","Annadel Sapugay","nagpapabili kami ng tasty kay rummate...at eto ang sinabi nia:

""kung walang tasty?loaf bread?""

wahaha..tumbling na naman ako sa tawa :))","2011-03-19T09:36:34+0000","status",NA,"326350678368_10150264441348369",20,0,0
"75","10208513762982981","Chrisiel Arabit","Status ng pinsan ko:

""hell weeks in hellbi""

Nagreply ako:

""Di lang sa Hellbi hell. Dito rin. :("" 

Reply nya:

""panahon ng kadiliman sa diliman""
","2011-03-19T07:29:26+0000","status",NA,"326350678368_10150264441258369",150,5,0
