"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","#AyokongMagmahal #JunkAndRefundOtherSchoolFees https://t.co/EiVY7QX2Lm",FALSE,1,NA,2016-02-24 13:33:13,FALSE,NA,"702486438525272064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JhaseLinH",0,FALSE,FALSE,NA,NA
"12","@TearsOfWill HAHAHA. #AyokongMagmahal",FALSE,0,"TearsOfWill",2016-02-24 11:28:49,FALSE,"702454414733225985","702455132852588544","558782544","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dnlrnpnzlnxxi",0,FALSE,FALSE,NA,NA
"13","Parang yung #AyokongMagmahal https://t.co/C028E5wfm0",FALSE,0,NA,2016-02-24 10:49:08,FALSE,NA,"702445146277863424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lastsheenaalive",0,FALSE,FALSE,NA,NA
"14","Hindi ako nag walk out... umabsent lng (o nagpa sobrang late). Lol. #AyokongMagmahal",FALSE,2,NA,2016-02-24 10:13:46,FALSE,NA,"702436245268467712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","junsnu",0,FALSE,FALSE,NA,NA
"15","Taray ng hashtag para sa tuition fee hike #AyokongMagmahal",FALSE,0,NA,2016-02-24 08:28:41,FALSE,NA,"702409801737891840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jynnqx",0,FALSE,FALSE,NA,NA
"16","#UPLBWalkout now back at Hum bldg steps to continue program. #AyokongMagmahal",FALSE,0,NA,2016-02-24 07:56:33,FALSE,NA,"702401713685327872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uplbperspective",1,FALSE,FALSE,NA,NA
"17","Student groups hold a protest at Mendiola to oppose tuition hikes and other school fee increases #AyokongMagmahal https://t.co/luBgNPtcsQ",FALSE,22,NA,2016-02-24 07:55:37,FALSE,NA,"702401481106972672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phkule",24,FALSE,FALSE,NA,NA
"18","Snake rally now marching to PhySci Bldg. #UPLBWalkout #AyokongMagmahal",FALSE,3,NA,2016-02-24 07:39:04,FALSE,NA,"702397313159991296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uplbperspective",0,FALSE,FALSE,NA,NA
"19","#UPLBWalkout holds cultural program in front of MBLH #AyokongMagmahal https://t.co/oS7cj8aTrh",FALSE,0,NA,2016-02-24 07:27:46,FALSE,NA,"702394473217662981",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uplbperspective",2,FALSE,FALSE,NA,NA
"20","Bet ang hash tag sa KP: #AyokongMagmahal",FALSE,0,NA,2016-02-24 07:20:49,FALSE,NA,"702392720636170241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","masbenaning",0,FALSE,FALSE,NA,NA
"21","A Jollibee mascot also poses for a photo with #UPLBWalkout after being cheered by students. #AyokongMagmahal",FALSE,5,NA,2016-02-24 07:15:24,FALSE,NA,"702391359748120578",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uplbperspective",0,FALSE,FALSE,NA,NA
"22","Snake rally now at CHE. #UPLBWalkout #AyokongMagmahal https://t.co/SDUq2DWM70",FALSE,11,NA,2016-02-24 07:09:27,FALSE,NA,"702389861714624513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uplbperspective",0,FALSE,FALSE,NA,NA
"23","Panahon na muli para iparamdam ang galit ng mga mag-aaral laban sa lumalalang komersyalisasyon ng edukasyon! #AyokongMagmahal #JunkOSFs",FALSE,0,NA,2016-02-24 06:25:27,FALSE,NA,"702378790698291201",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","chiakentz",0,FALSE,FALSE,NA,NA
"24","#AyokongMagmahal https://t.co/uoq6d6I7rL",FALSE,0,NA,2016-02-24 06:21:43,FALSE,NA,"702377849781678081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mschoclatedream",0,FALSE,FALSE,NA,NA
"25","Snake rally now at CAS Annex 2 #UPLBWalkout #AyokongMagmahal",FALSE,1,NA,2016-02-24 06:10:51,FALSE,NA,"702375116412481537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uplbperspective",2,FALSE,FALSE,NA,NA
"26","Other schools and SUCs nationwide also hold protests #UPLBWalkout #AyokongMagmahal",FALSE,2,NA,2016-02-24 06:10:12,FALSE,NA,"702374950158655488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uplbperspective",1,FALSE,FALSE,NA,NA
"27","#AyokongMagmahal #UPLBWalkout",FALSE,8,NA,2016-02-24 06:07:16,FALSE,NA,"702374211428458496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jacquesLB",1,FALSE,FALSE,NA,NA
"28","Snake rally now at NCAS. #UPLBWalkout #AyokongMagmahal https://t.co/7zUaLvIfj4",FALSE,5,NA,2016-02-24 05:57:47,FALSE,NA,"702371827578961921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uplbperspective",1,FALSE,FALSE,NA,NA
"29","Today is also the death anniversary of Rosanna Sanfuego, a victim of education commercialization. #UPLBWalkout #AyokongMagmahal",FALSE,5,NA,2016-02-24 05:49:19,FALSE,NA,"702369697610731520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uplbperspective",2,FALSE,FALSE,NA,NA
"30","#AyokongMagmahal
#JunkSTS 
#JunkOSF 
#NoToCommercializationandRepression #NoToColonialGEReform <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",FALSE,0,NA,2016-02-24 05:44:25,FALSE,NA,"702368461985554433",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","sphbtrc",1,FALSE,FALSE,NA,NA
"31","#UPLBWalkout now heading to IBS. #AyokongMagmahal",FALSE,0,NA,2016-02-24 05:40:04,FALSE,NA,"702367365846142978",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uplbperspective",1,FALSE,FALSE,NA,NA
"32","Snake rally to begin at IBS  #UPLBWalkout #AyokongMagmahal https://t.co/G4srcbUtLK",FALSE,7,NA,2016-02-24 05:38:30,FALSE,NA,"702366974819573760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uplbperspective",2,FALSE,FALSE,NA,NA
"33","Muli, ayoko na. Tama na. #AyokongMagmahal #UPLBWalkout",FALSE,1,"czaaczaaa",2016-02-24 05:23:06,FALSE,"702362763784495104","702363100008333312","1494916836","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","czaaczaaa",0,FALSE,FALSE,"121.2450004","14.1661539"
"34","Of repression, of commercialization. #AyokongMagmahal #UPLBWalkout",FALSE,0,"czaaczaaa",2016-02-24 05:21:46,FALSE,"702167880989708288","702362763784495104","1494916836","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","czaaczaaa",0,FALSE,FALSE,"121.2449878","14.1660985"
"35","Hindi lahat ng nagmamahal ay nakakakilig. Yung ibang nagmamahal (tulad ng tuition and other school fees), nakakagalit din. #AyokongMagmahal",FALSE,1,NA,2016-02-24 05:16:45,FALSE,NA,"702361500883787776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","chiakentz",0,FALSE,FALSE,NA,NA
"36","#AyokongMagmahal",FALSE,0,NA,2016-02-24 03:48:46,FALSE,NA,"702339359068958720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CidManalo",0,FALSE,FALSE,NA,NA
"37","#AyokongMagmahal ang tuition at other school fees! &gt;_&lt; https://t.co/Ba5UuH42H8",FALSE,1,NA,2016-02-24 02:12:04,FALSE,NA,"702315024388325379",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","puptaguigcampus",0,FALSE,FALSE,NA,NA
"38","#AyokongMagmahal ang tuition at other school fees! &gt;_&lt; https://t.co/XIV09tQyZg",FALSE,0,NA,2016-02-24 01:56:28,FALSE,NA,"702311096045203456",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","puptaguigcampus",0,FALSE,FALSE,NA,NA
"39","Kahapon pinoproblema lang namen na uniform day nnmn ngayon e. Tas biglang.. TENEEEEEN! White shirt day protest <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> #AyokongMagmahal",FALSE,1,NA,2016-02-24 01:46:07,FALSE,NA,"702308493479444480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsmebunnyssa",0,FALSE,FALSE,NA,NA
"40","Kamusta na kaya yung White Shirt Day Protest sa PUP-Taguig ngayon? #AyokongMagmahal",FALSE,0,NA,2016-02-24 01:35:32,FALSE,NA,"702305830951997440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","chiakentz",0,FALSE,FALSE,NA,NA
"41","Today is the day! Let them know our grievances!!!!!
#AyokongMagmahal
#Protesta
#SigawNgKabataan
#PagAsaNgBayan
#AyokongMagmahal",FALSE,0,NA,2016-02-24 00:58:44,FALSE,NA,"702296567475097601",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CarloslouieDel",0,FALSE,FALSE,NA,NA
"42","meanwhile,

""Education is a right not a luxury commodity."" #AyokongMagmahal",FALSE,0,NA,2016-02-23 19:46:05,FALSE,NA,"702217886207639552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","erjenpls",0,FALSE,FALSE,NA,NA
"43","#AyokongMagmahal Sama-sama po tayo bukas na pumuntang Mendiola (cloesest accessible point to Malacañang) at i-assert https://t.co/xRpaA7YViM",FALSE,1,NA,2016-02-23 17:27:51,FALSE,NA,"702183100587970560",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TheCosmicWizard",2,FALSE,FALSE,NA,NA
"44","Pagod ka na bang magmahal? Sawa na sa nakakaumay na pagmamahal ng matrikula? Sumama't makiisa! #UPLBWalkout #AyokongMagmahal",FALSE,2,NA,2016-02-23 16:27:23,FALSE,NA,"702167880989708288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","czaaczaaa",2,FALSE,FALSE,NA,NA
"45","After the walkout let's go to the buddy bidding. Guys G? #AyokongMagmahal #JunkSTS",FALSE,0,NA,2016-02-23 14:18:04,FALSE,NA,"702135340610359297",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","rosssanity",0,FALSE,FALSE,NA,NA
"46","Congratulations mga honor rolls, college scholars, and university scholars! #AyokongMagmahal",FALSE,2,NA,2016-02-23 13:45:20,FALSE,NA,"702127099583148033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sosyolohista",0,FALSE,FALSE,NA,NA
"47","White shirt bukas dahil #AyokongMagmahal.

Pati protest name may hugot <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #PUPT",FALSE,2,NA,2016-02-23 12:52:13,FALSE,NA,"702113735532384256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ehMPatz",0,FALSE,FALSE,NA,NA
"48","Ano ba ang aalalahanin natin bukas sa White Shirt Day Protest bukas? Alamin sa article na ito. #AyokongMagmahal... https://t.co/kUfBZP7HmL",FALSE,0,NA,2016-02-23 11:40:19,FALSE,NA,"702095640084353024",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ChroniclerPUPT",0,FALSE,FALSE,NA,NA
"49","Sa pangunguna ng YOUR Central Student Council at ng Samasa PUPTaguig, isasagawa ang isang #AyokongMagmahal White... https://t.co/PkDxywkq4p",FALSE,0,NA,2016-02-23 11:15:41,FALSE,NA,"702089439581855745",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ChroniclerPUPT",0,FALSE,FALSE,NA,NA
"50","#AyokongMagmahal hahahuhu",FALSE,2,NA,2016-02-23 08:05:48,FALSE,NA,"702041652861411328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chelsiamour",0,FALSE,FALSE,NA,NA
