"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"16","@daREALdelacruz Stephen Villena is Chair of the Univ. Freshman Council &amp;  JP Nieves Stud. Council Chair who file DQ case for  #DU30",FALSE,0,"daREALdelacruz",2016-03-13 07:47:58,FALSE,"708922237647134724","708922537804173316","135054122","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ideal_Views",0,FALSE,FALSE,NA,NA
"17","Gago stephen villena",FALSE,0,NA,2016-03-13 07:47:33,FALSE,NA,"708922430098513920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chelleannrose",0,FALSE,FALSE,NA,NA
"18","@Sonny_propatria yung kasama po ni Ms. Aika sa photo ay HINDI po si Stephen Villena https://t.co/1hfPxTclaK",FALSE,0,"Sonny_propatria",2016-03-13 07:47:09,FALSE,"708898359193374720","708922330873856000","703220895142117376","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","reginaalvero",0,FALSE,FALSE,NA,NA
"19","Pray for Stephen Villena",FALSE,2,NA,2016-03-13 07:46:57,FALSE,NA,"708922279250436096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aliyahaliyah08",0,FALSE,FALSE,NA,NA
"20","Who's Stephen Villena?",FALSE,0,NA,2016-03-13 07:46:36,FALSE,NA,"708922193455886336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TineVillas",0,FALSE,FALSE,NA,NA
"21","Stephen Villena vs. Mayor Duterte https://t.co/Tt0CokwYUr",FALSE,1,NA,2016-03-13 07:46:14,FALSE,NA,"708922101357367296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","macoyyyyy",0,FALSE,FALSE,NA,NA
"22","Me kalaban na si carrot man and he is no other than THE ARROGANT MAN FROM UPLB... STEPHEN VILLENA! HURRAY!... https://t.co/mwKsJx5Oc5",FALSE,1,NA,2016-03-13 07:46:07,FALSE,NA,"708922071984840705",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","rongski",1,FALSE,FALSE,NA,NA
"23","Totoy Stephen Villena frustrated mowdel kung maka damit pang budots2x. LOL #UpFrontAtUAAPS78 #PHVoteDuterte #DuterteVisitsUPLB #Duterte2016",FALSE,0,NA,2016-03-13 07:46:04,FALSE,NA,"708922056901955584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cgpanao",0,FALSE,FALSE,NA,NA
"24","Now i know why stephen villena is trending..tsk tsk...very very wrong..",FALSE,0,NA,2016-03-13 07:45:24,FALSE,NA,"708921889024921600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","faith_av",0,FALSE,FALSE,NA,NA
"25","""dapat si Stephen Villena lng ung i bash wag damayin yung UPLB"", how about those people cheering/clapping while the dkhead talking bs? lol",FALSE,1,NA,2016-03-13 07:45:19,FALSE,NA,"708921867663314944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MOGUMOGUU10",1,FALSE,FALSE,NA,NA
"26","Kaya pala ganun si Stephen Villena, binayaran siguro yun <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> patayin na yan Mayor!!!",FALSE,0,NA,2016-03-13 07:45:06,FALSE,NA,"708921817159700480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iamsoontobeengr",0,FALSE,FALSE,NA,NA
"27","Review the video and think of it, by the way Stephen Villena is a friend of Leni Robredo's Daughter. https://t.co/N0htWrUzKi",FALSE,1,NA,2016-03-13 07:44:45,FALSE,NA,"708921728165126144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ideal_Views",0,FALSE,FALSE,NA,NA
"28","Totoy Stephen Villena bakit di ka nag audition sa tawag ng tanghalan LOL #UpFrontAtUAAPS78 #PHVoteDuterte #DuterteVisitsUPLB #Duterte2016",FALSE,0,NA,2016-03-13 07:43:34,FALSE,NA,"708921429962534912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cgpanao",0,FALSE,FALSE,NA,NA
"29","Stephen Villena vs Duterte and the Duterte Supporters #UpFrontAtUAAPS78 #PHVoteDuterte #Duterte2016 #DuterteVisitsUPLB",FALSE,3,NA,2016-03-13 07:40:55,FALSE,NA,"708920763735154688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cgpanao",2,FALSE,FALSE,NA,NA
"30","#PHVoteDuterte  is not Binay; Stephen Villena isn't after of the answer,he want to embarrassed #DU30 , bad motives. https://t.co/ghg6RftPcO",FALSE,3,NA,2016-03-13 07:40:00,FALSE,NA,"708920532503285760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ideal_Views",2,FALSE,FALSE,NA,NA
"31","Batang bata ka pa at marami ka pang dapat malaman totoy Stephen Villena #UpFrontAtUAAPS78 #PHVoteDuterte #Duterte2016 #DuterteVisitsUPLB",FALSE,3,NA,2016-03-13 07:39:49,FALSE,NA,"708920487544356864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cgpanao",1,FALSE,FALSE,NA,NA
"32","I can't even with this ""Stephen Villena"" guy. Such an arrogant man. Puro nalang dada wala namang nagawa <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,1,NA,2016-03-13 07:39:27,FALSE,NA,"708920393717813248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","airamedel",0,FALSE,FALSE,NA,NA
"33","Stephen Villena just proved that not everyone who studies in UP is a well educated person. <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",FALSE,9,NA,2016-03-13 07:39:20,FALSE,NA,"708920364961640448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuperPashie",1,FALSE,FALSE,NA,NA
"34","Kapal ng mukha mo Totoy Stephen Villena sarap mo imudmud sa Durian #UpFrontAtUAAPS78 #PHVoteDuterte #Duterte2016 #DuterteVisitsUPLB",FALSE,1,NA,2016-03-13 07:38:37,FALSE,NA,"708920185449635840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cgpanao",1,FALSE,FALSE,NA,NA
"35","Ako lang ba ang na BEASTMODE kay Stephen Villena? Haahha. #icantMoveOn",FALSE,3,NA,2016-03-13 07:37:58,FALSE,NA,"708920020814790656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danissejahm",0,FALSE,FALSE,NA,NA
"36","congrats trending ka na. pued mag budots budots Totoy Bibo Stephen Villena #UpFrontAtUAAPS78 #PHVoteDuterte #Duterte2016 #DuterteVisitsUPLB",FALSE,1,NA,2016-03-13 07:37:28,FALSE,NA,"708919895359029248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cgpanao",1,FALSE,FALSE,NA,NA
"37","It's very obvious Stephen Villena isn't after of the answer, he has bad motives, to embarrassed #PHVoteDuterte   https://t.co/2pB0iKhq0n",FALSE,1,NA,2016-03-13 07:33:22,FALSE,NA,"708918862797017088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ideal_Views",1,FALSE,FALSE,NA,NA
"38","Stephen Villena, Disrespecting our mayor is like disrecpecting our own father. So yeah, all of his sons and daughters are n a war against u.",FALSE,6,NA,2016-03-13 07:31:31,FALSE,NA,"708918397237506049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pongkay",2,FALSE,FALSE,NA,NA
"39","Ano masasabe mo Stephen Villena? Sikat ka na. <ed><U+00A0><U+00BD><ed><U+00B8><U+0080>
Sa UP ka pa man din nag aaral, napaka bastos ng asal mo.

 #dutertevisitsuplb",FALSE,0,NA,2016-03-13 07:30:37,FALSE,NA,"708918170749284352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DelatinaVien",0,FALSE,FALSE,NA,NA
"40","@raffyrap09 Duterte in a follow up interview with the press regarding UPLB student Stephen Villena 'questn was silly, ayaw ko lang hiyain'.",FALSE,0,"raffyrap09",2016-03-13 07:29:19,FALSE,"708916205038374912","708917843815849984","1152473000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4Duterte",0,FALSE,FALSE,NA,NA
"41","Shame on you Stephen Villena<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",FALSE,1,NA,2016-03-13 07:29:19,FALSE,NA,"708917842377199620",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jojojosine",0,FALSE,FALSE,NA,NA
"42","Not all of them naman. Just Stephen Villena. Hehe. <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> https://t.co/UbDGH69GtI",FALSE,2,NA,2016-03-13 07:26:58,FALSE,NA,"708917250032406528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4Duterte",2,FALSE,FALSE,NA,NA
"43","A little respect to the aged, Stephen Villena!",FALSE,1,NA,2016-03-13 07:26:16,FALSE,NA,"708917076409319424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarkkyChen",0,FALSE,FALSE,NA,NA
"44","UPLB is not the issue so instead of making UPLB trend why not try Stephen Villena to focus on the main issue?",FALSE,2,NA,2016-03-13 07:26:10,FALSE,NA,"708917048772943872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ohannaaamarie",0,FALSE,FALSE,NA,NA
"45","Ano masasabe mo Stephen Villena? Sikat ka na. <ed><U+00A0><U+00BD><ed><U+00B8><U+0080>
Sa UP ka pa man din nag aaral, napaka bastos ng asal mo.",FALSE,0,NA,2016-03-13 07:25:59,FALSE,NA,"708917004455940096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DelatinaVien",0,FALSE,FALSE,NA,NA
"46","Stephen Villena isa kang typical na peenoy hahaha",FALSE,2,NA,2016-03-13 07:23:19,FALSE,NA,"708916333216403456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Jsschnm",0,FALSE,FALSE,NA,NA
"47","Stephen Villena, aka ""BOBO MAN/BIDA MAN""

Pag nakita ko 'to, lahat ng binubuhat ko sa Gym, isasapak sa mukha mo. https://t.co/QUmcOMNzWr",FALSE,2,NA,2016-03-13 07:22:14,FALSE,NA,"708916059374428160",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Sjuliusrian",0,FALSE,FALSE,NA,NA
"48","@jaymeneutron It's very obvious Stephen Villena isn't after of the answer, he has bad motives, to embarrassed #PHVoteDuterte",FALSE,1,"jaymeneutron",2016-03-13 07:21:17,FALSE,"708914447218188288","708915819519070209","103236776","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ideal_Views",0,FALSE,FALSE,NA,NA
"49","stephen villena <ed><U+00A0><U+00BD><ed><U+00B4><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+00A3><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+00A3><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+00A3><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+00A3><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+00A3> Ayan happy ka na? Daming baril at bomba na yan",FALSE,0,NA,2016-03-13 07:19:08,FALSE,NA,"708915278504075264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MontyFernandez3",0,FALSE,FALSE,NA,NA
"50","Nag deactivate na ang pisot na si Stephen Villena hahaha",FALSE,1,NA,2016-03-13 07:18:32,FALSE,NA,"708915129555951617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emardukil",0,FALSE,FALSE,NA,NA
"51","Nakakainis bakit ko pa pinanuod yung stephen villena na yun. Bobo lang eh.",FALSE,0,NA,2016-03-13 07:18:19,FALSE,NA,"708915075193528324",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","calmecalmerin_",0,FALSE,FALSE,NA,NA
"52","Mayor Duterte Vs. Stephen Villena UP student Los Banos https://t.co/QJIRHsPrPR",FALSE,0,NA,2016-03-13 07:17:18,FALSE,NA,"708914819907379200",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","jofelMaalihan",0,FALSE,FALSE,NA,NA
"53","Itrend na ang stephen villena Ang kabastusan ng taon awardee.",FALSE,0,NA,2016-03-13 07:16:44,FALSE,NA,"708914677762265088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MontyFernandez3",0,FALSE,FALSE,NA,NA
"54","Tuta naman pala ng Gobyernong Dilaw si Stephen Villena walang duda kaya ganun ka barbaro ang lintek! https://t.co/Ppm9Ir2ws4",FALSE,7,NA,2016-03-13 07:16:08,FALSE,NA,"708914523797729280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MontyFernandez3",5,FALSE,FALSE,NA,NA
"55","@JromeYangs ikaw? Hahahahaha si stephen villena pangalan nung taga up Haha",FALSE,1,"JromeYangs",2016-03-13 07:15:55,FALSE,"708913667383820289","708914469309526016","2456781908","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thecalendarname",0,FALSE,FALSE,NA,NA
"56","A little respect to Mayor Duterte Totoy Stephen Villena. You are a student and Mayor is your UPLB guest #PHVoteDuterte #DuterteVisitsUPLB",FALSE,3,NA,2016-03-13 07:15:37,FALSE,NA,"708914395267485698",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cgpanao",3,FALSE,FALSE,NA,NA
"57","Fuck you Stephen Villena <ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",FALSE,1,NA,2016-03-13 07:14:35,FALSE,NA,"708914136088903680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MontyFernandez3",1,FALSE,FALSE,NA,NA
"58","STEPHEN VILLENA sana ikaw nlng sumagot sa tanong mo ayaw mo pasagutin c Mayor eh.bara ka ng bara..",FALSE,0,NA,2016-03-13 07:12:47,FALSE,NA,"708913681556332549",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iam_joby",0,FALSE,FALSE,NA,NA
"59","Rude Stephen Villena #PHVoteDuterte  https://t.co/XNRbnDzoCI",FALSE,0,NA,2016-03-13 07:11:27,FALSE,NA,"708913347358380032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cgpanao",0,FALSE,FALSE,NA,NA
"60","@Duterte4Pres16 @zheyrhumbee freedom of expression o provocation? W/c is w/c? Ur as confused as Stephen Villena w/ compensate &amp; compromise",FALSE,1,"Duterte4Pres16",2016-03-13 07:10:47,FALSE,"708910658822086657","708913177224814597","2875242018","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4Duterte",1,FALSE,FALSE,NA,NA
"61","Kawawa naman yung stephen villena. Kufel kasi <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2016-03-13 07:08:24,FALSE,NA,"708912580375351297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abraham_alecs01",0,FALSE,FALSE,NA,NA
"62","@inzaaaane Si Steph Pablo yung friend koooo hahaha eh akala sya eh si Stephen Villena naman yun",FALSE,0,"inzaaaane",2016-03-13 07:07:16,FALSE,"708911221739663360","708912295997362176","2281496574","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Donna_Yoongi",0,FALSE,FALSE,NA,NA
"63","stephen villena fuck you for disrespecting our mayor<ed><U+00A0><U+00BC><ed><U+00BC><U+00B5>",FALSE,1,NA,2016-03-13 07:06:47,FALSE,NA,"708912174144446464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lovejhunnaaa",0,FALSE,FALSE,NA,NA
"64","Si Binay hindi alam ang isasagot s tanong. Si Duterte sasagot, pero panay singit ni Stephen Villena, ok na ba?? https://t.co/LzE0JniGM2",FALSE,2,NA,2016-03-13 07:06:43,FALSE,NA,"708912156410978306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4Duterte",0,FALSE,FALSE,NA,NA
"65","@Duterte24x7 si Stephen Villena lang po un. Hehe.",FALSE,0,"Duterte24x7",2016-03-13 07:05:40,FALSE,"708908907146510336","708911892115238916","4460149278","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4Duterte",0,FALSE,FALSE,NA,NA
"66","@makoaaron his name is Stephen Villena btw. He shud b d one trending, not UPLB. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>",FALSE,0,"makoaaron",2016-03-13 07:02:45,FALSE,"708909191834959872","708911155595452416","574299175","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4Duterte",0,FALSE,FALSE,NA,NA
"67","di lahat ng UPLB gaya ni Stephen Villena.. kala mo kung sinong matalino nagmukha namang bobo..",FALSE,0,NA,2016-03-13 07:02:25,FALSE,NA,"708911073777229824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","spyr80",0,FALSE,FALSE,NA,NA
"68","Sino yung Stephen Villena? LOL peenoise mentality na naman di na natuto sa ginawang panayam kay VP Binay",FALSE,0,NA,2016-03-13 07:02:09,FALSE,NA,"708911005166776320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","emman52",0,FALSE,FALSE,NA,NA
"69","Nagtrending ang UPLB dahil sau Stephen Villena isang Totoy sa Politika. Tumakbo ka munang tanod. Asta mo prang maraming alam #PHVoteDuterte",FALSE,0,NA,2016-03-13 07:01:07,FALSE,NA,"708910748378882048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cgpanao",1,FALSE,FALSE,NA,NA
"70","@montefalcooo And Stephen Villena is a friend of Leni Robredo's daughter.",FALSE,0,"montefalcooo",2016-03-13 06:58:36,FALSE,"708908954647068672","708910114724581376","3236644141","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ideal_Views",0,FALSE,FALSE,NA,NA
"71","Thing is, Duterte wasn't rude to Stephen Villena. So why should he b asking in such tone?? https://t.co/t5BqMgY2WN",FALSE,1,NA,2016-03-13 06:58:10,FALSE,NA,"708910002631618560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4Duterte",0,FALSE,FALSE,NA,NA
"72","@montefalcooo Stephen Villena is Chair of the Univ. Freshman Council &amp;  JP Nieves Stud. Council Chair who file DQ case for  #DU30",FALSE,0,"montefalcooo",2016-03-13 06:58:08,FALSE,"708908954647068672","708909994012483584","3236644141","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ideal_Views",0,FALSE,FALSE,NA,NA
"73","It's very obvious Stephen Villena isn't after of the answer, he has bad motives, to embarrassed #PHVoteDuterte  https://t.co/8x59B8eved",FALSE,4,NA,2016-03-13 06:57:16,FALSE,NA,"708909777108258817",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ideal_Views",4,FALSE,FALSE,NA,NA
"74","Were not Talking about The Whole UPLB but that Arrogant Stephen Villena only!... bato bato sa langit tamaan damay damay na!",FALSE,14,NA,2016-03-13 06:57:15,FALSE,NA,"708909772880281601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ronimar_pasic",5,FALSE,FALSE,NA,NA
"75","Dear UPLB. Ang Galing ng estudyante nyo daming alam sa Politika pero wala sa timpla. Stephen Villena Totoy ka pa dong #PHVoteDuterte",FALSE,3,NA,2016-03-13 06:56:50,FALSE,NA,"708909670316974080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cgpanao",0,FALSE,FALSE,NA,NA
"76","@XtianJadee @heytherehiccup not all UPLB students actually, just Stephen Villena.",FALSE,0,"XtianJadee",2016-03-13 06:55:18,FALSE,"708908557190582272","708909282176073728","950120743","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4Duterte",0,FALSE,FALSE,NA,NA
"77","Dapat Name nung UPLB student ang pina trend natin. Andami kasing UPLB na nasasaktan kasi nilalahat daw! Stephen Villena",FALSE,1,NA,2016-03-13 06:55:12,FALSE,NA,"708909258146885632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ronimar_pasic",1,FALSE,FALSE,NA,NA
"78","@dextercruzat Stephen Villena's intention is to embarrassed #PHVoteDuterte  that backfired to him, nadamay pa tuloy buong UP.",FALSE,0,"dextercruzat",2016-03-13 06:55:10,FALSE,"708905901235634176","708909247321534464","1067639270","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ideal_Views",0,FALSE,FALSE,NA,NA
"79","Tho I believe 'you reap what you sow'
It shouldnt b d whole of UPLB that should b sowing wat Stephen Villena did. https://t.co/EqsKcuN23h",FALSE,2,NA,2016-03-13 06:52:55,FALSE,NA,"708908683296530432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4Duterte",0,FALSE,FALSE,NA,NA
"80","Stephen Villena pala yung pangalan nung feeling matalino na nag i interview kay Duterte. <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>. Napakabida boy eh.",FALSE,0,NA,2016-03-13 06:52:15,FALSE,NA,"708908515931230209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImJaten",0,FALSE,FALSE,NA,NA
"81","Bastos na Stephen Villena eto eno. Tang ina mo nakakapikon ka. Wala kang kaibigan.",FALSE,1,NA,2016-03-13 06:50:19,FALSE,NA,"708908028821549056",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","R0AN",1,FALSE,FALSE,NA,NA
