"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"38","Org tambayan phase out at IBS is also condemned. #UPLBWalkout",FALSE,3,NA,2016-02-24 05:42:27,FALSE,NA,"702367966877368320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uplbperspective",0,FALSE,FALSE,NA,NA
"39","#UPLBWalkout now heading to IBS. #AyokongMagmahal",FALSE,0,NA,2016-02-24 05:40:04,FALSE,NA,"702367365846142978",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uplbperspective",1,FALSE,FALSE,NA,NA
"40","Snake rally to begin at IBS  #UPLBWalkout #AyokongMagmahal https://t.co/G4srcbUtLK",FALSE,7,NA,2016-02-24 05:38:30,FALSE,NA,"702366974819573760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uplbperspective",2,FALSE,FALSE,NA,NA
"41","Amongst issues within UPLB are repressive org policies and admin charges against student leaders who organized the #UPLBWalkout last Nov 13.",FALSE,3,NA,2016-02-24 05:34:27,FALSE,NA,"702365955448508417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uplbperspective",3,FALSE,FALSE,NA,NA
"42","#UPLBWalkout mag walk out tayo mga gurl, boy, beks, and tombs",FALSE,3,NA,2016-02-24 05:31:17,FALSE,NA,"702365159403208705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yasminaguila",2,FALSE,FALSE,NA,NA
"43","#UPLBWalkout will be held university-wide in protest against the worsening condition of eduction.",FALSE,1,NA,2016-02-24 05:28:34,FALSE,NA,"702364472250343425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uplbperspective",3,FALSE,FALSE,NA,NA
"44","Muli, ayoko na. Tama na. #AyokongMagmahal #UPLBWalkout",FALSE,1,"czaaczaaa",2016-02-24 05:23:06,FALSE,"702362763784495104","702363100008333312","1494916836","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","czaaczaaa",0,FALSE,FALSE,"121.2450004","14.1661539"
"45","Snake rally to start in a few minutes #UPLBWalkout https://t.co/oE8cYvSNql",FALSE,9,NA,2016-02-24 05:22:29,FALSE,NA,"702362943388819459",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uplbperspective",5,FALSE,FALSE,NA,NA
"46","Of repression, of commercialization. #AyokongMagmahal #UPLBWalkout",FALSE,0,"czaaczaaa",2016-02-24 05:21:46,FALSE,"702167880989708288","702362763784495104","1494916836","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","czaaczaaa",0,FALSE,FALSE,"121.2449878","14.1660985"
"47","Pagod ka na bang magmahal? Sawa na sa nakakaumay na pagmamahal ng matrikula? Sumama't makiisa! #UPLBWalkout #AyokongMagmahal",FALSE,2,NA,2016-02-23 16:27:23,FALSE,NA,"702167880989708288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","czaaczaaa",2,FALSE,FALSE,NA,NA
"48","Muli tayong lumabas sa silid aralan para irehistro ang ating mga panawagan. Sumama sa #UPLBWalkout bukas!",FALSE,3,NA,2016-02-23 15:17:12,FALSE,NA,"702150218435854336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kennedylimbo",1,FALSE,FALSE,NA,NA
"49","PAGOD NA AKONG MAGMAHAL! PAGOD NA PAGOD NA AKONG MAGMAHAL ANG TUITION! 

SUMAMA NA SA #UPLBWalkOut!",FALSE,11,NA,2016-02-23 12:46:28,FALSE,NA,"702112285838307328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BeyonCesar_",1,FALSE,FALSE,NA,NA
