"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","This video has been making the rounds on social media. A UPLB student grilled Mayor Duterte in a forum. | Watch: https://t.co/wTNArSBvvi",FALSE,0,NA,2016-03-14 14:46:12,FALSE,NA,"709390177286795266",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PHINews1",0,FALSE,FALSE,NA,NA
"12","Duterte to supporters: Be civil, intelligent, decent, compassionate https://t.co/mKnSj546VH #PHVote https://t.co/ElxtG5nrbN",FALSE,0,NA,2016-03-14 14:46:05,FALSE,NA,"709390146680926208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PHINews1",0,FALSE,FALSE,NA,NA
"13","Common word after damage was done...no intention is not an excuse..rather this manifest a bigger... https://t.co/6iJIRHqJUf",FALSE,0,NA,2016-03-14 14:46:05,FALSE,NA,"709390145489797122",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ndumaguit",0,FALSE,FALSE,NA,NA
"14","Rappler attempts to hold it against Duterte but ends up endangering a UPLB student. Media drives people crazy. https://t.co/1GHDeSjxNF",FALSE,5,NA,2016-03-14 14:45:58,FALSE,NA,"709390119090782214",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adriyummm",0,FALSE,FALSE,NA,NA
"15","UPLB students to #PHVoteDuterte: Give us direct answers https://t.co/sKbrwmeKFq #PHVote https://t.co/Qu9bkdhCho",FALSE,0,NA,2016-03-14 14:43:30,FALSE,NA,"709389497281024001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PHINews1",0,FALSE,FALSE,NA,NA
"16","Supporters of Duterte reportedly bullied and harassed Villena after the incident. https://t.co/nTuIu42huT",FALSE,0,NA,2016-03-14 14:37:32,FALSE,NA,"709387996911558657",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","PhilippineTV",0,FALSE,FALSE,NA,NA
"17","Seriously? Habang nagwawarlahan ang mga Duterte supporters at mga naniniwalang walang mali sa pagtatanong ng UPLB... https://t.co/YmCq8LQQ6W",FALSE,0,NA,2016-03-14 14:35:45,FALSE,NA,"709387544643952640",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","cristinagiba",0,FALSE,FALSE,NA,NA
"18","Teacher Gelo's Blog: Mayor Rodrigo Duterte, Confronted by a UPLB Studen... https://t.co/I7oB3xvZ6r",FALSE,0,NA,2016-03-14 14:34:56,FALSE,NA,"709387341391990784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Franckxethee",0,FALSE,FALSE,NA,NA
"19","UPLB student: No intention to disrespect Duterte https://t.co/tc0Dk4f3xO",FALSE,0,NA,2016-03-14 14:32:25,FALSE,NA,"709386705598435328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PHINews1",0,FALSE,FALSE,NA,NA
"20","di ako maka-get over dun sa duterte × uplb student incident putangina",FALSE,0,NA,2016-03-14 14:31:31,FALSE,NA,"709386482960572420",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","supericawaii",0,FALSE,FALSE,NA,NA
"21","bang duterte vs. UPLB student haha",FALSE,0,NA,2016-03-14 14:31:13,FALSE,NA,"709386406972383232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","airishbruce",0,FALSE,FALSE,NA,NA
"22","Duterte fans be like: buti nga nakita at nakausap niya pa si duterte at pumunta pa siyang uplb",FALSE,0,NA,2016-03-14 14:30:02,FALSE,NA,"709386107461369856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nrabajacool",0,FALSE,FALSE,NA,NA
"23","#Eleksyon2016: UPLB student to Duterte supporters: I meant no disrespect https://t.co/5NOZVvCxlS https://t.co/HhxsItZEVX",FALSE,0,NA,2016-03-14 14:22:34,FALSE,NA,"709384230577385472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PHINews1",0,FALSE,FALSE,NA,NA
"24","Rappler's Curato urges us to have more ""Interruptive Politics"" as a positive way of looking at the UPLB issue
https://t.co/GHzLCBl0R7",FALSE,0,NA,2016-03-14 14:21:51,FALSE,NA,"709384049949679618",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","preppyRENZ",0,FALSE,FALSE,NA,NA
"25","Dun ako naiinis sa supporter ni Duterte na nang babash dun sa UPLB student hindi mismo sa kanya ,Gets?hahaha @jhxyplm",FALSE,0,NA,2016-03-14 14:21:29,FALSE,NA,"709383955569455104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maykelandrew",0,FALSE,FALSE,NA,NA
"26","While you will never have my vote, thanks for defending the UPLB student Duterte. :) Now all du30 fans can stfu. 

https://t.co/DdkmWYeD3x",FALSE,1,NA,2016-03-14 14:18:41,FALSE,NA,"709383251098349568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ALEgator__",0,FALSE,FALSE,NA,NA
"27","@thepmemperor Wait, ano palang masasabi mo regarding Duterte and the UPLB student? Alam ko marami kang hanash sa mga ganito hahaha <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"thepmemperor",2016-03-14 14:18:22,FALSE,"709382389990957056","709383172631363585","583475803","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicolelywobbles",0,FALSE,FALSE,NA,NA
"28","UPLB student: “The cut video somehow made it appear na pinapauwi ko na si Mayor. Hindi po, sya po ang nagmadali... https://t.co/2dQbRhitNy",FALSE,0,NA,2016-03-14 14:18:21,FALSE,NA,"709383166843359233",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","mysummitexpress",0,FALSE,FALSE,NA,NA
"29","Yung taga UPLB na nagtanong kay mayor duterte? Hahaha. Isa sya sa mga taong malawak ang vocabulary pero walang saysay ang sinasabi. HAHAHAHA",FALSE,0,NA,2016-03-14 14:16:13,FALSE,NA,"709382631603843076",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","akosiabigail16",0,FALSE,FALSE,NA,NA
"30","@ImRham07 Nako hayaan mo na si koya UPLB nagmamadali kasi umuwi baka manonood ng Dolce Amore <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> Akala naman nya papatukan sya ni Duterte",FALSE,1,"ImRham07",2016-03-14 14:11:30,FALSE,"709378963714379776","709381444380921857","283887333","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ohcrapitsval",0,FALSE,FALSE,NA,NA
"31","My brother is over generalizing that UP Students are bastos because of UPLB Student who asked questions during a forum with Duterte.",FALSE,3,NA,2016-03-14 13:59:00,FALSE,NA,"709378298564874240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mariannellie",0,FALSE,FALSE,NA,NA
"32","Duterte says he forgives arrogant UPLB student, asks supporters to stop bullying https://t.co/I43pZVACbN",FALSE,0,NA,2016-03-14 13:53:15,FALSE,NA,"709376849021775872",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Rubyfifer",0,FALSE,FALSE,NA,NA
"33","*kuya sharing fb posts re uplb and duterte*
tangina hindi muna kita kapatid next week na lang ulit",FALSE,1,NA,2016-03-14 13:51:38,FALSE,NA,"709376445362139136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mitochondianne",0,FALSE,FALSE,NA,NA
"34","UPLB student: No intent to disrespect Duterte  https://t.co/EIdkRDs2Mm",FALSE,0,NA,2016-03-14 13:51:17,FALSE,NA,"709376356493217792",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Visayanbizpost",0,FALSE,FALSE,NA,NA
"35","Ipopost ko sana yung 'Duterte visits UPLB' dun sa saddest 3-word story. Luh. Haha",FALSE,0,NA,2016-03-14 13:41:30,FALSE,NA,"709373891982917632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaybukid",0,FALSE,FALSE,NA,NA
"36","Lakas maka-cancer ng mga post ng mga Dutertards na nambubully ngayon sa UPLB student na nagtanong kay Duterte.... https://t.co/yKsEBy1o9T",FALSE,0,NA,2016-03-14 13:38:54,FALSE,NA,"709373239039041536",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","bhenramos17",0,FALSE,FALSE,NA,NA
"37","UPLB x DUTERTE. Hayy kasalanan to ni Pnoy <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2016-03-14 13:36:16,FALSE,NA,"709372577387384837",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PilosopoTHEO",0,FALSE,FALSE,NA,NA
"38","Sorry schoolmate, kahit pareho tayong isko, bastos pa rin ang pagtatanong mo. https://t.co/ikmK5x3Lhg",FALSE,1,NA,2016-03-14 13:33:51,FALSE,NA,"709371967795826688",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","istirero",0,FALSE,FALSE,NA,NA
"39","ok i am trying to move on from the whole uplb-duterte issue but pls just staAHHP WITH ALL THESE SHIT TALKS ugh know the context kasi ugh",FALSE,1,NA,2016-03-14 13:28:51,FALSE,NA,"709370709743521797",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","binlaaaDEN",0,FALSE,FALSE,NA,NA
"40","I added a video to a @YouTube playlist https://t.co/XAEkVkMJs4 Mayor Duterte 's Response On Arrogant UPLB Student",FALSE,0,NA,2016-03-14 13:26:07,FALSE,NA,"709370022796402688",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","pinoynewsonline",0,FALSE,FALSE,NA,NA
"41","Mayor Rodrigo Duterte calls on the public to stop cyber bullying of the UPLB student https://t.co/OcbPXpecKN",FALSE,0,NA,2016-03-14 13:25:32,FALSE,NA,"709369875559485440",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","pinoynewsonline",0,FALSE,FALSE,NA,NA
"42","Supporters of Duterte reportedly bullied and harassed Villena after the incident. https://t.co/wqULTdEa8U",FALSE,0,NA,2016-03-14 13:24:31,FALSE,NA,"709369618968797184",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","LionhearTVNet",0,FALSE,FALSE,NA,NA
"43","Si Stephen Villena, ang estudyanteng bumastos kay Mayor Duterte doon sa UPLB, ay tauhan at supporter pala ni Mar... https://t.co/ltboM2yAQQ",FALSE,0,NA,2016-03-14 13:24:00,FALSE,NA,"709369491893780480",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","imKeiji",0,FALSE,FALSE,NA,NA
"44","Sawa na ko sa UPLB-Duterte issues huhu",FALSE,0,NA,2016-03-14 13:20:54,FALSE,NA,"709368708930478080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mishi_ph",0,FALSE,FALSE,NA,NA
"45","Mayor Rodrigo Duterte calls on the public to stop cyber bullying of the UPLB student: https://t.co/dAens87n4d via @YouTube",FALSE,0,NA,2016-03-14 13:19:20,FALSE,NA,"709368316251475969",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","pinoynewsonline",0,FALSE,FALSE,NA,NA
"46","I heard the news about the UPLB students and Duterte. These students' carriage is too much and I find it really unethical.",FALSE,0,NA,2016-03-14 13:17:19,FALSE,NA,"709367809508134913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wreckingbooon",0,FALSE,FALSE,NA,NA
"47","Btw, i am for duterte this coming elections and I graduated from uplb. Sa palagay ko may more respectful way to do what he did.",FALSE,6,NA,2016-03-14 13:08:49,FALSE,NA,"709365668118814720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nealsalapa",1,FALSE,FALSE,NA,NA
"48","KABATAAN PARTYLIST » Kabataan Partylist defends UPLB student for bringing up education issues... https://t.co/KKoOpEkTKz",FALSE,1,NA,2016-03-14 13:08:18,FALSE,NA,"709365540524003328",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","EmMijares",0,FALSE,FALSE,NA,NA
"49","I wonder how people would have reacted if Binay, not Duterte, was the candidate that was ""disrespected"" by that UPLB student <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>",FALSE,1,NA,2016-03-14 13:08:00,FALSE,NA,"709365464296607746",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","covenomous",0,FALSE,FALSE,NA,NA
"50","Binay got jeered and roasted at UPLB: Ok lang.
Duterte was asked to be on point at UPLB: Binastos! 

#DoubleStandards",FALSE,3,NA,2016-03-14 13:00:07,FALSE,NA,"709363479388401668",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","iskotooon",0,FALSE,FALSE,NA,NA
"51","Kakanuod ko lang nung video nung UPLB Students vs. Duterte.
Please! Tigilang niyo na yung student. Nasa UP siya, expect the unexpected.",FALSE,1,NA,2016-03-14 12:53:31,FALSE,NA,"709361820453109761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HawHawWow",0,FALSE,FALSE,NA,NA
"52","sana di ko na lang pinanuod yung sa interview ng tga UPLB student. nabitin ako sa sinabi ni duterte pota",FALSE,0,NA,2016-03-14 12:51:51,FALSE,NA,"709361400368357376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EugeneLahorocks",0,FALSE,FALSE,NA,NA
"53","Just watch the video of UPLB student questioned mayor Duterte.",FALSE,1,NA,2016-03-14 12:47:19,FALSE,NA,"709360259119206400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samiedos",0,FALSE,FALSE,NA,NA
"54","my timeline consists of tweets that are;

whining about requirements
duterte @ UPLB
cant find a matching header for an icon",FALSE,0,NA,2016-03-14 12:39:02,FALSE,NA,"709358174063603713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whereisney",0,FALSE,FALSE,NA,NA
"55","UPLB student who disrespected Duterte receives death threat from supporter | https://t.co/0WJqzA9yda #PHVoteDuterte https://t.co/3iFGtSk2QW",FALSE,1,NA,2016-03-14 12:34:12,FALSE,NA,"709356958130679808",NA,"<a href=""http://theusefulapps.com"" rel=""nofollow"">Duterte24x7</a>","Duterte24x7",1,FALSE,FALSE,NA,NA
"56","Re: Stephen Villena (UPLB student) disrespecting Duterte

* hindi pwedeng assertive lang? bastos na agad? 
*... https://t.co/iFuZKfWrOB",FALSE,0,NA,2016-03-14 12:31:41,FALSE,NA,"709356324019118080",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","dyoymamabear",0,FALSE,FALSE,NA,NA
"57","""UPLB has started a tradition of roasting presidential candidates."" 
Interrupting Rodrigo Duterte via @rapplerdotcom https://t.co/0XjR3lNv7g",FALSE,1,NA,2016-03-14 12:29:15,FALSE,NA,"709355713689038849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thetigeRAD",0,FALSE,FALSE,NA,NA
"58","Kung sino ka man estudyante ka magpakamatay ka na! haha UPLB student:No intent to disrespect Duterte https://t.co/ZGrkPF8svY via @ABSCBNNews",FALSE,0,NA,2016-03-14 12:27:46,FALSE,NA,"709355338521182208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","G_EMbuscad0",0,FALSE,FALSE,NA,NA
"59","I am not a  Duterte supporter &amp; I don't even like him but imho the way that UPLB student 'commanded' him to answer directly is disrespectful",FALSE,0,NA,2016-03-14 12:23:17,FALSE,NA,"709354210278543360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EdJjamppong",0,FALSE,FALSE,NA,NA
"60","@josephthebragat watch the video brags. Search sa fb UPLB student disrespected Mayor Duterte. Mka hb!",FALSE,0,"josephthebragat",2016-03-14 12:15:36,FALSE,"708858096026693632","709352275035037696","1067999426","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yourfrantasy_",0,FALSE,FALSE,NA,NA
"61","""Davao City Mayor Rodrigo Duterte calls on the public to stop cyber-bullying of the UPLB student who was disrespectful of him.""",FALSE,0,NA,2016-03-14 12:07:25,FALSE,NA,"709350215673716736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cardiaoli",1,FALSE,FALSE,NA,NA
"62","...the problem was that he (duterte) was drunk during the UPLB forum",FALSE,0,NA,2016-03-14 11:53:29,FALSE,NA,"709346710728757248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","citizennacho",0,FALSE,FALSE,NA,NA
"63","SHATAP! <ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+00BB>
UPLB student: No intent to disrespect Duterte https://t.co/rVcFxCq2Y3",FALSE,0,NA,2016-03-14 11:53:15,FALSE,NA,"709346653430358017",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","itschelsyg",0,FALSE,FALSE,NA,NA
"64","Overheard  sa mga naglalakad kanina:
""Binayaran daw ni Roxas yung taga-UPLB na estudyante na nangbara kay Duterte",FALSE,0,NA,2016-03-14 11:51:41,FALSE,NA,"709346259069378560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_kthlnperez",0,FALSE,FALSE,"121.0131359","14.5992726"
"65","Duterte's 24 Oras interview re: the UPLB student comes on and suddenly the whole room is quiet with everyone focused on the television lolz",FALSE,1,NA,2016-03-14 11:48:34,FALSE,NA,"709345474604478464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","comicalcasey",0,FALSE,FALSE,NA,NA
"66","Hay salamat Duterte! Ikaw na talaga ang presidente ko! So please STOP BASHING the UPLB student! #Duterte2016  https://t.co/kl5B8Jbk3x",FALSE,0,NA,2016-03-14 11:48:03,FALSE,NA,"709345343792545792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katringgay",1,FALSE,FALSE,NA,NA
"67","Hindi raw nabastos si Mayor Rodrigo Duterte sa pagtatanong ng isang estudyante ng UPLB sa isang forum. Nakatutok si @tinapperez.",FALSE,12,NA,2016-03-14 11:44:12,FALSE,NA,"709344375130628096",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","24OrasGMA",2,FALSE,FALSE,NA,NA
"68","@gideon_hipolito the UPLB guy who disrespected Duterte.",FALSE,0,"gideon_hipolito",2016-03-14 11:43:57,FALSE,"709344075690876930","709344313403002880","391110710","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamRlphhh",0,FALSE,FALSE,NA,NA
"69","wala naman masama sa pagtatanong kay Duterte during fourm sa UPLB, kaso naman pre di mo patapusin muna si Digong magsalita. atat ka eh!",FALSE,1,NA,2016-03-14 11:39:28,FALSE,NA,"709343183533006852",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eiyies",0,FALSE,FALSE,NA,NA
"70","Tuwing nakikita ko sa feed ko yung taga UPLB student na nangbastos kay Duterte naalala ko talaga si Tapia. HAHAHAHA!",FALSE,0,NA,2016-03-14 11:36:52,FALSE,NA,"709342527296409600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ericaiiii",0,FALSE,FALSE,NA,NA
"71","Wow #tvpatrol,saang part napikon si duterte sa uplb?Ung pasagot n bastos lng ang nireport nyo hindi ung pgknonsense ng tanong. #Duterte2016",FALSE,2,NA,2016-03-14 11:33:26,FALSE,NA,"709341664406429697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AisaDC",0,FALSE,FALSE,NA,NA
"72","Ngayon lang ako nagkaroon ng time basahin yung ilang posts and comments about the uplb x duterte issue. Ang irrational niyo naspeechless ako",FALSE,2,NA,2016-03-14 11:33:14,FALSE,NA,"709341612539686912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bananance",0,FALSE,FALSE,NA,NA
"73","Duterte's excuse for giving a dumb answer to the UPLB student' question: ""I didn't understand the question."" what? lmao. #2016PHVote",FALSE,0,NA,2016-03-14 11:32:30,FALSE,NA,"709341431605800960",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","wawam",0,FALSE,FALSE,NA,NA
"74","WTF ABS-CBN?! SO ""NAPIKON"" SI DUTERTE AT BINAY SA MGA FORUM SA UPLB?! DID THEY EVEN SAY THAT, DO YOU HAVE ANY EVIDENCE?! SHOW ME THE VIDEOS.",FALSE,2,NA,2016-03-14 11:32:23,FALSE,NA,"709341399083143168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fuckyeahitsdan",0,FALSE,FALSE,NA,NA
"75","Anong pangalan nung UPLB Student na nagtanong kay Duterte? 
Angas mo brad ah, konting respeto naman. <ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+00B6>",FALSE,0,NA,2016-03-14 11:31:38,FALSE,NA,"709341211903942656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pamreyessss",0,FALSE,FALSE,NA,NA
"76","Just saw the footage of the UPLB student questioning Duterte. I don't get it. Why is it bullying? Digong didn't answer his question!",FALSE,0,NA,2016-03-14 11:31:37,FALSE,NA,"709341208766590976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lesleyardelle",0,FALSE,FALSE,NA,NA
"77","#TVPatrol Duterte, pinakalma ang supporters matapos ma-bully ang isang UPLB student #Halalan2016 @DorisBigornia https://t.co/hjo169FPho",FALSE,31,"TVPatrol",2016-03-14 11:30:43,FALSE,"709340601506922496","709340982945259520","154426751","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TVPatrol",5,FALSE,FALSE,NA,NA
"78","Ang hambog nung taga UPLB na nagtanong kay Duterte...walang respeto...",FALSE,6,NA,2016-03-14 11:30:39,FALSE,NA,"709340962711949312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","paOkyouALL",0,FALSE,FALSE,NA,NA
"79","asar na asar ako sa uplb na student na to eh di man lang ginalang si duterte kahit konti lang di parin kaasar",FALSE,0,NA,2016-03-14 11:30:23,FALSE,NA,"709340895796002816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FishfilLec",0,FALSE,FALSE,NA,NA
"80","i can support Duterte without being mean to people who don't like him. sad fact,bigots exist.
to the UPLB student,hope you're strong enough",FALSE,0,"bojoytotheworld",2016-03-14 11:30:06,FALSE,"709340734244032512","709340826682286080","311459828","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bojoytotheworld",0,FALSE,FALSE,NA,NA
"81","Duterte fans are cyber bullying the UPLB student. They want him dead. Yipes!",FALSE,1,NA,2016-03-14 11:28:37,FALSE,NA,"709340451283701760",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","RnSo",0,FALSE,FALSE,NA,NA
"82","@peterlavina thanks for your message on that UPLB incident. Rudy Duterte still deserves respect when being asked questions from students",FALSE,1,"peterlavina",2016-03-14 11:25:38,FALSE,NA,"709339701816074240","22723685","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Noel_Dolor",0,FALSE,FALSE,NA,NA
