"","from_id","from_name","message","created_time","type","link","id","likes_count","comments_count","shares_count"
"12","10156614926490392","Michelle Garcia-Nasam","PI100 Prof:

Class, tignan nyo si Rizal. Ang batang namatay (35 years old) pero ang dami dami na nyang nasulat. Pano pa kung umabot sya ng 40 o 50 years old no? Buti nalang. Kundi ang dami pa nating aaralin. Buti na at namatay sya ng maaga!","2010-02-24T17:09:54+0000","status",NA,"326350678368_10150264212658369",118,7,0
"13","10209220405535774","AJ Vizmanos","Fil40 class of Maam April Perez
After watching an indie film with gay love scenes

Freshie classmate: Oh no. Childhood innocence ko, wala na.
Older classmate: Kung ayaw mo ng ganyan, take Soc Sci 3.
Freshie classmate: Talaga kuya? Sige i-eenlist ko next sem.
[Evil tong kuya na to. Hahaha.]","2010-02-24T16:53:32+0000","status",NA,"326350678368_10150264212633369",15,3,0
"14","10209105485215127","Riley Palanca","Gay Classmate during PE Class tries his best to imitate Tyra Banks' 'fierce eyes'.

PROF: Pwedeng, ano, look at your partner with lust, hindi parang papatayin mo. This is Rhumba. Not Halloween.","2010-02-24T16:41:36+0000","status",NA,"326350678368_10150264212623369",25,5,0
"15","10153969176363232","Teph Gandia","Girl while reviewing Math 17 sa toki, iaabot ang bayad sa driver habang nakatingin sa notes: ""MANONG X-squared"" :))","2010-02-24T16:37:31+0000","status",NA,"326350678368_10150264212513369",85,9,0
"16","10156669376870321","Cla Cabral","One day while eating Fried Siomai sa Fine Arts, I was with Mimi Lucas and we were seating sa newly made shed near Ate Siomai... :)

Cla: Ui o, yung babae, kita na yung panty niya hanggang dun sa half ng butt cheek.
Mimi: Anong gagawin ko?
Cla: Sabihin mo sa kanya. :|

Mimi: Ms, Ms, yung panty niyo po kitang-kita na..
Ms: (no reaction) *Sabay baba ng shirt. :|*

Hindi niya tinaas yung leggings niya eh, instead, binaba niya yung shirt :|","2010-02-24T16:37:07+0000","status",NA,"326350678368_10150264212508369",0,1,0
"17","10205938957218541","Anna Araño","'You cannot break free from the past totally.' (MN, Math 55)","2010-02-24T16:32:54+0000","status",NA,"326350678368_10150264212498369",0,3,0
"18","10153359693067051","Minks Lucas","di ko alam kung luma na ito or bago pero share ko na lang-- a joke from my Acctg1 classmate (gosh, kakalabas lang ng result ng 2nd exam kanina ni ma'am debbie):

Q: ano ang difference ng Counting sa Accounting?

S: ang counting ay one.... two.... threee....




ang accounting ay a-wan.... a-tu.... a-tree... :D","2010-02-24T16:32:54+0000","status",NA,"326350678368_10150264212503369",14,3,0
"19","10209105485215127","Riley Palanca","THIRD YEAR na Orgmate ko:

Nakalagay sa Form 5 niya, venue ng PE niya V. Rooftop. Ayan si kuya, atat, ten minutes before 4 PM nandun na sa Vinzon's Rooftop. Tapos parang thirty minutes na, walang tao at nakalock yung door. Iiyak na si kuya, nagtatanong na sa Office ng Collegian kung may notice ba yung prof na magcacancel ng class.

Buti na lang tinawagan niya yung Sports Sci naming orgmate at saka niya lang nalaman na may iba pa palang V. Rooftop - Vanguard. Isipin mo, mag-PE ka sa Vinzon's Rooftop!","2010-02-24T16:26:31+0000","status",NA,"326350678368_10150264212488369",14,4,0
"20","10207107933471389","Myk Gregory Albao","Pan Pil 19 Class, yung ibang group ng classmates ko ay nagrereport about sex toys. Yung iba, nagdala ng mga nabili/nahiram na sex toys. Then, this one classmate of mine, Audri Belo, brought out from her bag a snorkel. Parang walang nag-react nung linabas niya, so after class, I texted her.

Me: Bakit pala may dala kang snorkel kanina? :)

Audri: Wala kasi akong nakuhang totoong sex toy eh, so nagdala na lang ako ng kamukha ng ano. :))

Me: ??

Audri: Hindi ba para naman siyang ano?

Me: AHAHAHAHAHAHAHA! XD

FAIL! (Sorry, Dree!!! Peace!!!) :))","2010-02-24T16:23:45+0000","status",NA,"326350678368_10150264212418369",2,6,0
"21","10153359693067051","Minks Lucas","Nung first Physics 71.1 day, di ko sure san yung classroom ko. unang kong pinuntahan yung Llamas hall, tapos sabi sakin nung guard dun dapat ako sa new NIP (yung malapit sa math). Sabi nya, lagpasan ko raw yung math, tapos kaliwa tapos straight na yun.

nung bago ako makarating ng math, naalala ko yung lesson about Hypotenuse. haha shortest distance diba? so tinahak ko yung pinapatag na lupa dun (2 yrs ago na ito, nung ginagawa yung new oval)

i ended up passing thru a creek... tapos nasa kalagitnaan na ako ng matataas na talahib. sobrang grabeng adventure yun para makarating sa (new) NIP.

The next day, may mga emails na nagkalat about the japanese landmines found in that area. hahaha buti wala pala akong natapakan!","2010-02-24T16:20:10+0000","status",NA,"326350678368_10150264212408369",15,2,0
"22","10207107933471389","Myk Gregory Albao","Dumadami na ang members! Dapat mas marami members natin kesa dun sa kabila. Wahaha. (Competitive??). MASS INVITATION! XD","2010-02-24T16:12:23+0000","status",NA,"326350678368_10150264212243369",0,1,0
"23","10208411847351877","Cindy Cruz-Cabrera","karatula ng isang studyanteng pro-choice sa isang pro-life assembly: IF YOU ARE AGAINST ABORTION, DON'T EAT BALOT!","2010-02-24T16:11:17+0000","status",NA,"326350678368_10150264212183369",13,0,0
"24","10209105485215127","Riley Palanca","PROF (after calling attendance): Okay, guys let's start!
FAT CLASSMATE: Sir, you haven't called my name yet.
PROF: Oo na, minark na kita as present. You're hard not to miss you know.","2010-02-24T16:09:50+0000","status",NA,"326350678368_10150264212108369",18,1,0
"25","10209105485215127","Riley Palanca","PROF (at CLASSMATE who wants to shift): Oh, maliban sa iyong video making skills ano naman ba ang macocontribute mo sa department?
GAY CLASSMATE (thinking fast, points at face and at body): Sir, am I not enough?
PROF: Ay, wow. Pakiulit.
GAY CLASSMATE: Am I not enough?

Prof laughs for about three minutes. Then throws an eraser at him. (Pajoke lang naman at in fairness hindi naman siya tatama.)","2010-02-24T16:08:55+0000","status",NA,"326350678368_10150264212073369",7,1,0
"26","10154090906891661","Martin Julius Perez","Classmate: Alam mo ba pinakamahirap daw na course ang BLIS..
Ako: Talaga? (smile) Bakit naman daw?
Classmate: e kasi ang daming prerequisites..
Ako: Parang ang konti lang naman kaya..
Classmate: Kailangan mo po magMath17, Chem16 at kung anu anong 5units pa..saka kailangan mo ding magEng'g bago mo matapos ang course..

ok..hahaha","2010-02-24T16:04:30+0000","status",NA,"326350678368_10150264212053369",7,6,0
"27","10207753380705800","Benjamin Vallejo Jr","How many Ateneans does it take to change a lightbulb?
Answer: One. he just sticks it in the socket and the whole world revolves around him!","2010-02-24T16:01:10+0000","status",NA,"326350678368_10150264212048369",10,16,0
"28","10154647881944745","Diega Villanueva","Overheard at UP College of Law:

Student1: May Overheard at Ateneo. May Narinig sa UP. Eh bakit yung La Salle walang Overheard sa Facebook?

Student2: Kasi wala ka talagang maririnig sa mga taga-La Salle na worth gawan ng Facebook group.","2010-02-24T15:30:44+0000","status",NA,"326350678368_10150264211983369",54,25,0
"29","10209220405535774","AJ Vizmanos","Dr. Someone in the middle of Pre-thesis presentation approached me, giving me 20 pesos.

Dr. Someone: Hijo, please buy me a cup of pineapple juice from the tea room. Bumababa ang blood sugar level ko sa class nyo.
[Parang gusto kong sabihin, ""Maam, apologies for being sabaw."" Haha.]","2010-02-24T15:30:16+0000","status",NA,"326350678368_10150264211978369",0,4,0
"30","10205974972993537","Karl Benjamin Fajardo","Socio class:

Prof: Magpapareaction paper ako class ha. Movie sha: Juno! 
Rich kid classmate: *squeeeeeeeeee with matching cupped hands* LOOOVE JUNO!
Prof: *chuckle* OA.","2010-02-24T15:18:14+0000","status",NA,"326350678368_10150264211938369",10,0,0
"31","1252257014792159","Ianne San Carlos","*sana di pa nasabi*

Ang uno ay parang infinity over infinity, it does not exist. :)","2010-02-24T15:16:08+0000","status",NA,"326350678368_10150264211918369",14,0,0
"32","10205663268004893","Marqui Lopez","Kanina after ng Chem 16 Practical Exam namin. Lecture naman:

Nagdidiscuss si ma'am tungkol sa Vaporization.

Habang nagdidiscuss, pinabasa sa akin yung isang slide sa powerpoint. Then yung isa namang kaklase ko...

Classmate: ...is the reverse of Heat of ...

ba, bapo, bapori, bapo...

BAPORIZATION. Blah blah.

Ako: :) Galing.","2010-02-24T15:14:03+0000","status",NA,"326350678368_10150264211913369",5,0,0
"33","10153622066184195","Rustie Fidel","one time may sumakay sa ikot na isang cono. pumara sa tapat ng school of econ : ""para sa side please"" =)","2010-02-24T15:08:29+0000","status",NA,"326350678368_10150264211903369",16,0,0
"34","10207513756555437","Genesis Santos","isang adik kong prof sa botany ay PRESIDENT ATA NG PETA. :)) 

sabi ba naman, ""I hate animals because they share with us plants' supply of oxygen...(*achuchuchu*)"" 

errr. si mam ata hindi animal (mammal)?

tahimik nalang kami. hayaan nalang ang drama nia. (*Aling Dionisia nga pala ang nickname nun, temred by my fellow batchamates :))*)","2010-02-24T15:04:45+0000","status",NA,"326350678368_10150264211898369",0,3,0
"35","10209105485215127","Riley Palanca","PROF (shouting at the noisy people loitering in the corridor): Wala kayo sa PUP!","2010-02-24T14:56:25+0000","status",NA,"326350678368_10150264211823369",9,2,0
"36","10209105485215127","Riley Palanca","(sorry nag-sspam ako. cinocopy paste ko lang to galing sa blog ko)

PROF : O, ikaw naman Noy. Mas gwapo ka ba sa tatay mo?
CLASSMATE : Hindi po.
PROF : Anong klase yan? You're supposed to improve. Ulitin natin. Noy, mas gwapo ka ba sa tatay mo?
CLASSMATE : Opo.
PROF : My god, what does your father look like","2010-02-24T14:55:32+0000","status",NA,"326350678368_10150264211763369",39,5,0
"37","10209105485215127","Riley Palanca","PROF : O, so what do you think of this story?
CLASS : Sir, I think it shows that the old man loved the girl.
GAY CLASSMATE : Sir, on the contrary I disagree. I believe that it was not love but the thought of it.
PROF : E, di ba you're gay? And gays hate women. Maybe you're just projecting yourself. Hindi kaya?","2010-02-24T14:54:19+0000","status",NA,"326350678368_10150264211758369",3,0,0
"38","10209105485215127","Riley Palanca","Prof (at gay classmate): Oh, bat ka naman absent these past few days?
Classmate: Sir, I was sick!
Prof: Sick? Ang bata-bata mo pa, may AIDS ka na!","2010-02-24T14:53:14+0000","status",NA,"326350678368_10150264211748369",11,3,0
"39","10208610140321294","Jeraldine Torralba Pascual","Kanina lang sa class ko sa Comm 130. Ang topic ay operationalization:

Sir: So how do you operationalize sex in the research? (male and female ang dapat sanang sagot)

Girl seatmate ko: (busy na nagbabasa ng script, pagkarinig ng 'sex' biglang tumingala) Frequency?

<biglang humagalpak sa tawa ang boys sa class>

Sir: Puwede, puwede. Pero ako I'd prefer quality.","2010-02-24T14:52:43+0000","status",NA,"326350678368_10150264211728369",9,10,0
"40","10209105485215127","Riley Palanca","Prof (at a guy coming in late): Tingnan mo itong lalaking ito. Naka shorts, naka tsinelas. Mukhang galing lang sa banyo.","2010-02-24T14:52:17+0000","status",NA,"326350678368_10150264211658369",9,1,0
"41","10206124941264444","Yagie Magcamit","eee10, may estudyante na ang likot-likot sa upuan niya..

prof: are you trying to wake up your classmates or are you looking for a better position to sleep?","2010-02-24T14:52:11+0000","status",NA,"326350678368_10150264211638369",14,0,0
"42","10209105485215127","Riley Palanca","PROF : Sino dito nagtake na ng previous English course?
ME (xempre pa-impress) : Sir, me. English 11.
PROF : May natutunan ka naman?
ME : Of course sir..
PROF : Anong mga stories binasa nyo sa English 11?
ME : Sir, I don't remember.
PROF : You don't remember?! And this was last sem? What was your grade in English 11?
ME : Sir, 1.5 po.
PROF : She should have given you a 4!","2010-02-24T14:51:34+0000","status",NA,"326350678368_10150264211628369",6,2,0
"43","10209105485215127","Riley Palanca","English 12

PROF : What is English 12? You have English 10, English 11, English 12. Para yan sa kinder. Pag kinder 1, hindi pa marunong magamit ng toilet paper. Pag kinder 2, medyo marunong na.","2010-02-24T14:49:40+0000","status",NA,"326350678368_10150264211613369",4,0,0
"44","10209105485215127","Riley Palanca","English 12

PROF : O, ikaw, ano naman course mo?

ME : PolSci po. But magshishift po ako sa ComLit.
PROF : Ay. Marami ng tangga sa English Department. Dadagdagan mo pa.","2010-02-24T14:49:07+0000","status",NA,"326350678368_10150264211588369",5,3,0
"45","10209105485215127","Riley Palanca","English 12

PROF : O, ikaw naman, ne, ano naman ang course mo? (YES, TAGALOG XIA!)

NE : FLCD

PROF : Ano naman yan?

NE : Family Life and Child Development po. Sa College of Home Economics.

PROF : Ay. Home Economics. They should burn down that college. Nag-aral ka pa. Nag-asawa ka na lang sana. Mag-aasawa ka naman lang dun.","2010-02-24T14:48:29+0000","status",NA,"326350678368_10150264211568369",8,9,0
"46","10153955167098972","Greta Monica Trazo","May dumaan na Eng'g student suot t-shirt na:

""So what kung uno ka? Eng'g ka ba?""

Sabi ng kasama ko:

""So what kung uno ka? Maganda ka ba?""

^_^ apir!","2010-02-24T14:26:35+0000","status",NA,"326350678368_10150264211493369",29,7,0
"47","10205517134600563","Diane Tan San Pedro","wow.. ngayon lang ako nakapagjoin!:D hahaha 

ganun ba talga sa sts class? naglolock si sir nemenzo ng door? or nagkakataon lang kapag nalalate ako:( hay","2010-02-24T14:19:38+0000","status",NA,"326350678368_10150264211488369",0,3,0
"48","10153955167098972","Greta Monica Trazo","Prof ""crush"" talking to a student running as USC Councilor:

Prof: So, what are your plans?

Student: Sir, we are fighting for Student's Rights

Prof: Student's rights?!? Students have rights??? Isn't that fictitious like student's feelings???

Class: *snickers*

BENTAAAAAAAAAAAA.... i <3 prof crush","2010-02-24T14:18:48+0000","status",NA,"326350678368_10150264211483369",9,2,0
"49","10209256755723752","Jona Mae Conopio","Dr. Jimmuel Naval, PI100: ""Sikat noon ang Bible paper. Kaya nung matuklasan ng mga adik, ginawa nilang sigarilyo para sa marijuana. Oh di ba? Talagang 'langit' ang feeling nun!""","2010-02-24T14:03:08+0000","status",NA,"326350678368_10150264211448369",12,4,0
"50","10153970840496168","Ludwig Sly Ablaña","From Sir Dalisay, Eng 42:

""Sometimes, doing your best is not exactly the best thing to do.""

Napatingin nalang kami lahat sa malayo para magreflect. haha.","2010-02-24T13:51:46+0000","status",NA,"326350678368_10150264211408369",25,1,0
"51","10207104810752659","Samantha Isabel Coronado","KAS prof: ""Bored na bored talaga ako class. Take out a sheet of paper, quiz tayo..""","2010-02-24T13:51:06+0000","status",NA,"326350678368_10150264211358369",28,3,0
"52","10156617723885099","Je de Asas","Prof. Leoncio Co, PI 100, mid-1980's:

""  You don't know what a pogrom is?!  Ano'ng mga reference n'yo?!  Liwayway?!""

""  Do what you seldom do!  Think!!!""","2010-02-24T13:20:26+0000","status",NA,"326350678368_10150264211343369",4,3,0
"53","10153432759890778","Saerom Tina Kim","Econ 100.1 UPD:

prof: ano ba kayo?! di niyo alam yung sagot dito?!



parang taga Kindergarten of Katipunan lang kayo ah!! yung blue!","2010-02-24T13:10:38+0000","status",NA,"326350678368_10150264211338369",14,6,0
"54","10153944792883449","JR Davas","tangegot freshie days..

Me (to blockhandler 1): Paano po pumuntang Math Building?
Blockhandler 1: Sakay ka lang ng toki.. 

*at dahil ayokong magmukhang masyadong tanga, sa ibang tao ako ng tanong ng follow up question after 5 minutes*

Me: San po yung sakayan ng toki?
Blockhandler 2: Ah, jan o sa likod.. *Sa west wing (AS) ang tambayan namin*

at sumakay naman ako ng toki sa likod ng FC area.. only to find out, dumadaan din sya ng harap ng FC!!!! badtrip, so nag around the world muna ako bago nakarating ng math building.","2010-02-24T13:03:54+0000","status",NA,"326350678368_10150264211333369",0,1,0
"55","10201603933497944","Aaron Cuaresma","Selda 3 - Narra Legend!","2010-02-24T12:58:03+0000","status",NA,"326350678368_10150264211328369",2,0,0
"56","10206480406275082","Anjo David","Go Christian! :)","2010-02-24T12:47:14+0000","status",NA,"326350678368_10150264211323369",2,1,0
"57","1122533414433121","Iris Castano","math 109 class-- prof(to a bunch of classmates): pakigising naman yun. (then to the dude who slept in class): wag kang matulog....sa posisyong yan, magkakastiff neck ka.","2010-02-24T12:29:52+0000","status",NA,"326350678368_10150264211228369",23,4,0
"58","10204936857056104","Mark Stephen Luna","Prof Goldie Lim, Comm II, circa 1998,first day of class:""Last sem was the first time that I gave a grade of 5, and it felt good!!!""","2010-02-24T12:26:00+0000","status",NA,"326350678368_10150264211218369",7,3,0
"59","10206012387731239","Joe Drigo Enriquez","""What you learn in UP is to go on and never give up. That if there be one person left standing, let it be me. LET ATENEO FALL FIRST BEFORE UP...""

nakita ko lang sa net =))","2010-02-24T12:23:15+0000","status",NA,"326350678368_10150264211208369",19,2,0
"60","10206265628023878","Ocim Azodnem","Sm north jeep..
may machong mama... 
MAnong macho: MANONG bayad...<laki boses>
nakikinig nhg music sa cp nya
nung nasa FC na.. 
Manong Macho: Para po..<laki boses>
<pagtayo nya... natnggal ang adptor ng headset..>
Ang tugtog nya.. Britney spears.. HIT ME BABY ONE MORE TYM... 
o.O twang tawa si manong driver.. sya pinakamasaya","2010-02-24T12:20:03+0000","status",NA,"326350678368_10150264211188369",44,10,0
"61","10209220405535774","AJ Vizmanos","Makakarelate ang mga nag tap dance as PE.

""Naririnig ko parin ang heel nyo. Wag nyo pahirapan ang sarili niyong isama ang heel sa shuffle. Mas mahirap gawin ang mali."" -Maam K.","2010-02-24T12:05:21+0000","status",NA,"326350678368_10150264211158369",5,0,0
"62","10208618673212365","Karl Patrick Tatunay Daliposa","Lagi akong nalilito sa NISMED, NIGS and NCPAG...One day may nagtanong sakin kung saan ang NISMED, (nasa pagitan kami nun ng FC and AS)...sabi ko ""dire-diretsuhin nyo lang po yang daan na yan....ung katapat ng engg lib II"" (nasa kanto lng pala cya hehe)","2010-02-24T12:02:51+0000","status",NA,"326350678368_10150264211138369",0,0,0
"63","10154075970419410","Nadine Emberga","nung PE1 namin, may nagspray ng pepper spray sa classroom. at dahil airconditioned di kami pwedeng magklase sa loob. ansaya! walang reporting ng ""emotional quotient""...anak ng tokwa, kung mamalasin nga naman. nagklase kami sa ilalim ng puno ng aratiles...tuloy ang discussion ng ""emotional quotient""","2010-02-24T12:01:32+0000","status",NA,"326350678368_10150264211133369",6,0,0
"64","10207727888588821","Maria Filipina Hilot","Prof. Celia Antonio (Anthro 181): Ang walang kamatayang tandem ng putong puti na nagmukhang cinnamon roll (dahil maraming nakadapong langaw) at kumukulong kape (pang-alis ng mikrobyo; kelangang inumin ng kumukulo)....Hahahahahaha....","2010-02-24T11:58:01+0000","status",NA,"326350678368_10150264211128369",3,1,0
"65","10207727888588821","Maria Filipina Hilot","Prof Celia Antonio (Anthro 181): ""di-mawaring di-mauri""-sino pa ba ang makakaisip nito?   ^_^","2010-02-24T11:54:14+0000","status",NA,"326350678368_10150264211123369",2,0,0
"66","1296002033750483","Chummy Kumi","""Ayaw na maalis ng tan line ko sa paa!!""","2010-02-24T11:52:53+0000","status",NA,"326350678368_10150264211023369",26,4,0
"67","10208890469604966","Jon Villasper","bulong ng mga taga-peyups sa kasagsagan ng UPCAT application period....""Hala! Mahirap and UPCAT""","2010-02-24T11:43:04+0000","status",NA,"326350678368_10150264211013369",2,4,0
"68","1244365282257751","Sol Arnaez","Question: There are just 2 schools in the Philippines. What are those?

Answer: UP and... others. 

Hehehe! Alien???? Alien!!!","2010-02-24T11:38:03+0000","status",NA,"326350678368_10150264211008369",3,9,0
"69","10204553320593263","Marc Ros","nabasa ko sa male cr ng FC (not the exact words though):

kung panginoon ang tawag nyo sa diyos nyo?
ano ang tawag nya sa inyo?","2010-02-24T11:36:37+0000","status",NA,"326350678368_10150264210998369",0,0,0
"70","10206013400402703","Jericho Delfin","Ilang karatula na nabasa ko:
""Please don't black the driveway.""
""Sorry, we are close."" at
""Space4Rent. Pls inquired.""","2010-02-24T11:34:14+0000","status",NA,"326350678368_10150264210993369",2,1,0
"71","10153575710288719","Redg Camarse","Habang naghihintay dumating ang prof...

Ako: Alam niyo ba 'tong kanta na 'to? Grade 5 kayo niyan eh. :))
Blockmates: Ano yan... 'di ko alam..
Blockmate1: Ang alam ko kasi kapag grade school mga backstreet boys, N*Sync, A4...

PAPEL?? =)))) PINAGHALONG A1 LANG TSAKA F4 EH =)) HAHAHAHAHAHAHA","2010-02-24T11:24:41+0000","status",NA,"326350678368_10150264210973369",5,2,0
"72","10154163295546055","Dino Pineda","One day, I felt like wearing a plain yellow collared shirt, a semi-faded basic cut maong pants and black rubber shoes. I felt pretty decent with my attire. It was that unique feeling only smart casual attire gives you.

The classroom only had one door, CAL building kasi, eh. At 'yung door na 'yun, pagpasok mo pa lang, blackboard at prof na makakasalubong mo. Pagpasok ko ng classroom, hulaan niyo suot ng prof...

Plain yellow collared shirt, semi-faded basic cut maong pants and black rubber shoes. Shit.","2010-02-24T11:06:27+0000","status",NA,"326350678368_10150264210958369",6,2,0
"73","10209080138786216","Tricia del Rosario","Everytime bago sya magkwento tungkol sa mga bagay na pwedeng maging ""controversial"", laging sinasabi ng prof namin sa Management:

""Don't quote me, I will deny.""
-Sir Ham.

Favorite :D","2010-02-24T10:58:39+0000","status",NA,"326350678368_10150264210953369",7,1,0
"74","10153575710288719","Redg Camarse","CS11 class:

Classmate1: Uy, ang galing! Nagawa mo na yung sum. (sum ng dalawang polynomials)
Classmate2: Sus, sum lang eh.
*awkward pause*
Classmate1: Sum lang, putangina hanggang pag-input pa lang ako.","2010-02-24T10:57:18+0000","status",NA,"326350678368_10150264210928369",14,3,0
"75","10209220405535774","AJ Vizmanos","""Dibaleng mali, basta meron"" -Chem/Physics students on their probsets/postlabs. [Guilty ako of saying it sometimes, hahaha.]","2010-02-24T10:49:36+0000","status",NA,"326350678368_10150264210878369",9,4,0
"76","10156617723885099","Je de Asas","Malaki ang nagawa ng EDSA Revolution sa aking UP Education.  Dahil sa kanya, nalampasan ko ang Math 11! Lahat kami, "" P"" ( Passed) ang grade. Napilitan yung titser naming ipasa na lang kami kasi maagang natapos ang school year dahil sa mga rally :D Nyahahahahaha.","2010-02-24T10:32:53+0000","status",NA,"326350678368_10150264210868369",8,2,0
"77","10206001860671816","Eugene Esparcia Jr.","written in a chair:
""Kung ikaw ay nasistress, shift... -Le Chatelier""","2010-02-24T10:11:01+0000","status",NA,"326350678368_10150264210678369",31,8,0
"78","10209220405535774","AJ Vizmanos","Overheard sa PFP QC Lab: Wala pa si Mang Bert (labtech), gamitin muna ang tanchameter at takalometer.","2010-02-24T10:07:31+0000","status",NA,"326350678368_10150264210673369",1,0,0
"79","1122533414433121","Iris Castano","wow miss, ang ganda naman ng cleavage mo. --nat sci 2 prof discussing physical properties of minerals","2010-02-24T09:53:04+0000","status",NA,"326350678368_10150264210563369",3,10,0
"80","10209091453425923","Mariel Felizmenio","""I do not give make-up exams unless you are dead or dying.""","2010-02-24T09:40:43+0000","status",NA,"326350678368_10150264210528369",20,3,0
"81","10207107933471389","Myk Gregory Albao","Last year, this Korean dude studying at UP asked me for directions. He asked me A LOT of questions, about where this building is and how he could get there. But the one thing which made it worth it was his last question: ""Umm, can you tell me where I can find the, umm, uhh, Palm Hall?""

WTH?! ""PALM HALL""??? Di ko napigilan talagang natawa ako sa unahan niya, yung hagulhol. Sorry, Korean guy!!! XDDD","2010-02-24T09:40:12+0000","status",NA,"326350678368_10150264210523369",5,0,0
"82","10207664260457974","Anna Christina","A group of freshies to a group of upper class girls: ate saan yung TBA?
Upper class: derechohin nyo yang hall na yan tpos kanan ka dun sa dulo.
TBA -> To Be Announce. (ang sama!)","2010-02-24T09:17:11+0000","status",NA,"326350678368_10150264210518369",5,5,0
"83","10207058933646361","Bubuy Balangue","Nakakawa naman yung ibang schools. NOT!","2010-02-24T08:34:24+0000","status",NA,"326350678368_10150264210458369",1,0,0
"84","10154552705630400","Jackie Rizada","Socsci 1 Prof: ""Ang pag-ibig kapag nagugutom, lumilipad. Kaya ikaw Ms. Rizada, mag-asawa ka ng mayaman.""

Ms. Rizada: K.","2010-02-24T08:15:42+0000","status",NA,"326350678368_10150264210453369",1,1,0
"85","10206257582458794","Jhen Madrid Baldovino","""Class is canceled, can't stand body heat.""","2010-02-24T08:04:23+0000","status",NA,"326350678368_10150264210438369",9,0,0
